split,method,n,mse,mae,mse_lrbn,mae_lrbn,mean_delta,mse_delta_pct_vs_lrbn,mae_delta_pct_vs_lrbn,harm_rate,win_rate,coverage,selected_count,mean_strength,q4_improvement_pct,low_gap_high_repair_delta_pct,high_gap_low_repair_delta_pct,low_gap_high_repair_coverage,high_gap_low_repair_coverage,config_improved_ratio,test_threshold_leakage,method_family,anchor_mode,tail_len,tau_g,tau_r,tau_j,alpha,K,continuous,kg,kr,kj,q_g,candidate_index,safe_feasible,balanced_feasible
val,LRBN-SRA-BP-short,768,8.776505087005154,2.301272846003956,8.79717792520947,2.3053724718885635,-0.02067283820431484,-0.23499397598377367,-0.1778292192179248,0.040364583333333336,0.17317708333333334,0.21354166666666666,164,0.053385416666666664,0.5584192860314837,0.0,-0.6575204710798935,0.0,0.5153374233128835,1.0,False,short,last,16,2.4260872328869336,-0.2,,0.25,16,False,4.0,4.0,4.0,0.5,58,False,False
val,LRBN-SRA-BP-support,768,8.777266658402345,2.3014337446446103,8.79717792520947,2.3053724718885635,-0.01991126680712403,-0.22633697935598593,-0.17084992880311767,0.0234375,0.14713541666666666,0.17057291666666666,131,0.042643229166666664,0.5399344280812156,0.0,-0.635755154567136,0.0,0.4662576687116564,1.0,False,support,last,16,2.4260872328869336,-0.2,0.3,0.25,16,False,4.0,4.0,4.0,0.5,59,False,False
val,LRBN-SRA-BP-support,768,8.776479300362402,2.3012669569120408,8.79717792520947,2.3053724718885635,-0.0206986248470671,-0.2352871000167498,-0.17808466999482625,0.037760416666666664,0.17317708333333334,0.2109375,162,0.052734375,0.5584192860314837,0.0,-0.6575204710798935,0.0,0.5153374233128835,1.0,False,support,last,16,2.4260872328869336,-0.2,0.5,0.25,16,False,4.0,4.0,4.0,0.5,60,False,False
val,LRBN-SRA-BP-support,768,8.776505087005154,2.301272846003956,8.79717792520947,2.3053724718885635,-0.02067283820431484,-0.23499397598377367,-0.1778292192179248,0.040364583333333336,0.17317708333333334,0.21354166666666666,164,0.053385416666666664,0.5584192860314837,0.0,-0.6575204710798935,0.0,0.5153374233128835,1.0,False,support,last,16,2.4260872328869336,-0.2,0.7,0.25,16,False,4.0,4.0,4.0,0.5,61,False,False
val,LRBN-SRA-BP-continuous,768,8.77824316001,2.3018124305062444,8.79717792520947,2.3053724718885635,-0.01893476519946944,-0.2152368104740277,-0.1544236955323916,0.24088541666666666,0.7578125,0.9934895833333334,763,0.03642632188830673,0.5047501261720011,-1.840089842623192e-08,-0.5752940627630485,0.9404761904761905,1.0,1.0,False,continuous,last,16,2.4260872328869336,-0.2,0.3,0.25,16,True,4.0,4.0,4.0,0.5,62,False,False
val,LRBN-SRA-BP-continuous,768,8.774112857403917,2.3009989497508454,8.79717792520947,2.3053724718885635,-0.023065067805551454,-0.2621871238188497,-0.18971000010095287,0.24088541666666666,0.7578125,1.0,768,0.04661352517008149,0.606783951016533,-3.915820015868689e-08,-0.6912709072875584,1.0,1.0,1.0,False,continuous,last,16,2.4260872328869336,-0.2,0.5,0.25,16,True,4.0,4.0,4.0,0.5,63,False,False
val,LRBN-SRA-BP-continuous,768,8.771557086638829,2.3004885105002266,8.79717792520947,2.3053724718885635,-0.025620838570639504,-0.29123929013754113,-0.21185129200188788,0.2421875,0.7578125,1.0,768,0.05368573191773857,0.6680492544389267,-7.148395776607322e-08,-0.7607869023678003,1.0,1.0,1.0,False,continuous,last,16,2.4260872328869336,-0.2,0.7,0.25,16,True,4.0,4.0,4.0,0.5,64,False,False
val,LRBN-SRA-BP-continuous,768,8.768956842784123,2.29996515156383,8.79717792520947,2.3053724718885635,-0.02822108242534525,-0.3207969945952315,-0.2345530003161859,0.24609375,0.75390625,1.0,768,0.06180228355320827,0.72862151105559,-1.6511518656089134e-07,-0.8293828693421674,1.0,1.0,1.0,False,continuous,last,16,2.4260872328869336,-0.2,,0.25,16,True,4.0,4.0,4.0,0.5,65,False,False
val,LRBN-SRA-BP-short,768,8.769429161700858,2.2999962388482413,8.79717792520947,2.3053724718885635,-0.027748763508610375,-0.3154280124032872,-0.23320452909709335,0.05078125,0.16276041666666666,0.21354166666666666,164,0.053385416666666664,0.749729536509636,0.0,-0.8827820427400972,0.0,0.5153374233128835,1.0,False,short,last,16,2.4260872328869336,-0.2,,0.25,24,False,4.0,4.0,4.0,0.5,66,False,False
val,LRBN-SRA-BP-support,768,8.770289064489363,2.3001349458264246,8.79717792520947,2.3053724718885635,-0.0268888607201055,-0.3056532551477381,-0.227187845056965,0.032552083333333336,0.13802083333333334,0.17057291666666666,131,0.042643229166666664,0.7291454641736282,0.0,-0.8585449698494103,0.0,0.4662576687116564,1.0,False,support,last,16,2.4260872328869336,-0.2,0.3,0.25,24,False,4.0,4.0,4.0,0.5,67,False,False
val,LRBN-SRA-BP-support,768,8.769385735932469,2.2999844208417963,8.79717792520947,2.3053724718885635,-0.027792189276999443,-0.3159216453468181,-0.23371715803397242,0.048177083333333336,0.16276041666666666,0.2109375,162,0.052734375,0.749729536509636,0.0,-0.8827820427400972,0.0,0.5153374233128835,1.0,False,support,last,16,2.4260872328869336,-0.2,0.5,0.25,24,False,4.0,4.0,4.0,0.5,68,False,False
val,LRBN-SRA-BP-support,768,8.769429161700858,2.2999962388482413,8.79717792520947,2.3053724718885635,-0.027748763508610375,-0.3154280124032872,-0.23320452909709335,0.05078125,0.16276041666666666,0.21354166666666666,164,0.053385416666666664,0.749729536509636,0.0,-0.8827820427400972,0.0,0.5153374233128835,1.0,False,support,last,16,2.4260872328869336,-0.2,0.7,0.25,24,False,4.0,4.0,4.0,0.5,69,False,False
val,LRBN-SRA-BP-continuous,768,8.771561704712378,2.3006240746524367,8.79717792520947,2.3053724718885635,-0.025616220497091027,-0.29118679519447566,-0.2059709341302176,0.2747395833333333,0.7239583333333334,0.9934895833333334,763,0.03642632188830673,0.6892451353273332,-7.376556681549783e-08,-0.7837276768416387,0.9404761904761905,1.0,1.0,False,continuous,last,16,2.4260872328869336,-0.2,0.3,0.25,24,True,4.0,4.0,4.0,0.5,70,False,False
val,LRBN-SRA-BP-continuous,768,8.766048830021965,2.299564868368467,8.79717792520947,2.3053724718885635,-0.03112909518750309,-0.35385319493100426,-0.2519160598004044,0.2786458333333333,0.7213541666666666,1.0,768,0.04661352517008149,0.8266764193731105,-1.2956770476362005e-07,-0.9394287445027643,1.0,1.0,1.0,False,continuous,last,16,2.4260872328869336,-0.2,0.5,0.25,24,True,4.0,4.0,4.0,0.5,71,False,False
val,LRBN-SRA-BP-continuous,768,8.762657295363054,2.298902907963764,8.79717792520947,2.3053724718885635,-0.034520629846415914,-0.3924057248887919,-0.28062987545940893,0.2799479166666667,0.7200520833333334,1.0,768,0.05368573191773857,0.9086632341186072,-2.011729086305684e-07,-1.032107847142155,1.0,1.0,1.0,False,continuous,last,16,2.4260872328869336,-0.2,0.7,0.25,24,True,4.0,4.0,4.0,0.5,72,False,False
val,LRBN-SRA-BP-continuous,768,8.759225430250224,2.2982254951530394,8.79717792520947,2.3053724718885635,-0.03795249495924493,-0.4314167024784875,-0.31001396918164403,0.28125,0.71875,1.0,768,0.06180228355320827,0.9892008875561089,-3.7764056984264985e-07,-1.1229248521698514,1.0,1.0,1.0,False,continuous,last,16,2.4260872328869336,-0.2,,0.25,24,True,4.0,4.0,4.0,0.5,73,False,False
val,LRBN-SRA-BP-short,768,8.757609794970223,2.2981994405394093,8.79717792520947,2.3053724718885635,-0.039568130239244916,-0.44978208387578716,-0.3111441385505783,0.06380208333333333,0.14973958333333334,0.21354166666666666,164,0.053385416666666664,1.10552464275508,0.0,-1.301719159917718,0.0,0.5153374233128835,1.0,False,short,last,16,2.4260872328869336,-0.2,,0.25,H_div_4,False,4.0,4.0,4.0,0.5,74,False,False
val,LRBN-SRA-BP-support,768,8.758821650559627,2.298401009838048,8.79717792520947,2.3053724718885635,-0.03835627464984249,-0.4360065799775073,-0.30240067951208727,0.045572916666666664,0.125,0.17057291666666666,131,0.042643229166666664,1.0848462951049271,0.0,-1.277371080923703,0.0,0.4662576687116564,1.0,False,support,last,16,2.4260872328869336,-0.2,0.3,0.25,H_div_4,False,4.0,4.0,4.0,0.5,75,False,False
val,LRBN-SRA-BP-support,768,8.7575573985963,2.298186484295117,8.79717792520947,2.3053724718885635,-0.03962052661316931,-0.4503776882197025,-0.3117061407603679,0.061197916666666664,0.14973958333333334,0.2109375,162,0.052734375,1.10552464275508,0.0,-1.301719159917718,0.0,0.5153374233128835,1.0,False,support,last,16,2.4260872328869336,-0.2,0.5,0.25,H_div_4,False,4.0,4.0,4.0,0.5,76,False,False
val,LRBN-SRA-BP-support,768,8.757609794970223,2.2981994405394093,8.79717792520947,2.3053724718885635,-0.039568130239244916,-0.44978208387578716,-0.3111441385505783,0.06380208333333333,0.14973958333333334,0.21354166666666666,164,0.053385416666666664,1.10552464275508,0.0,-1.301719159917718,0.0,0.5153374233128835,1.0,False,support,last,16,2.4260872328869336,-0.2,0.7,0.25,H_div_4,False,4.0,4.0,4.0,0.5,77,False,False
val,LRBN-SRA-BP-continuous,768,8.76166739000685,2.299160801765794,8.79717792520947,2.3053724718885635,-0.03551053520261996,-0.40365825795673,-0.26944323191023256,0.3020833333333333,0.6953125,0.9934895833333334,763,0.03642632188830673,1.0072820052230502,-8.647097223717981e-08,-1.144039609053559,0.9404761904761905,1.0,1.0,False,continuous,last,16,2.4260872328869336,-0.2,0.3,0.25,H_div_4,True,4.0,4.0,4.0,0.5,78,False,False
val,LRBN-SRA-BP-continuous,768,8.754193177232166,2.29779848181552,8.79717792520947,2.3053724718885635,-0.042984747977303915,-0.48861974026083255,-0.328536500394017,0.3059895833333333,0.6940104166666666,1.0,768,0.04661352517008149,1.2053994446226481,-1.3301442647121646e-07,-1.3684521955710849,1.0,1.0,1.0,False,continuous,last,16,2.4260872328869336,-0.2,0.5,0.25,H_div_4,True,4.0,4.0,4.0,0.5,79,False,False
val,LRBN-SRA-BP-continuous,768,8.749634875461796,2.2969549281095762,8.79717792520947,2.3053724718885635,-0.047543049747673725,-0.5404352406854165,-0.36512727748409796,0.3059895833333333,0.6940104166666666,1.0,768,0.05368573191773857,1.323013169777311,-1.8259793425597958e-07,-1.5014855029635426,1.0,1.0,1.0,False,continuous,last,16,2.4260872328869336,-0.2,0.7,0.25,H_div_4,True,4.0,4.0,4.0,0.5,80,False,False
val,LRBN-SRA-BP-continuous,768,8.745061897652931,2.2960972970657085,8.79717792520947,2.3053724718885635,-0.05211602755653691,-0.5924175677742191,-0.40232868639330555,0.3059895833333333,0.6940104166666666,1.0,768,0.06180228355320827,1.4380701133279057,-2.930580885534516e-07,-1.6314350978315038,1.0,1.0,1.0,False,continuous,last,16,2.4260872328869336,-0.2,,0.25,H_div_4,True,4.0,4.0,4.0,0.5,81,False,False
val,LRBN-SRA-BP-basic,768,8.692804902440004,2.28242250941502,8.79717792520947,2.3053724718885635,-0.10437302276946357,-1.1864375546131318,-0.9954991071439789,0.09244791666666667,0.12109375,0.21354166666666666,164,0.10677083333333333,3.27669051471453,0.0,-3.8581960629072496,0.0,0.5153374233128835,0.75,False,basic,last,16,2.4260872328869336,-0.2,,0.5,H,False,4.0,4.0,4.0,0.5,82,False,False
val,LRBN-SRA-BP-short,768,8.781399023707598,2.3020121955444335,8.79717792520947,2.3053724718885635,-0.01577890150187096,-0.1793632187285721,-0.1457584997881692,0.01953125,0.19401041666666666,0.21354166666666666,164,0.10677083333333333,0.4281814893476151,0.0,-0.5041697191089844,0.0,0.5153374233128835,1.0,False,short,last,16,2.4260872328869336,-0.2,,0.5,4,False,4.0,4.0,4.0,0.5,83,False,False
val,LRBN-SRA-BP-support,768,8.782272459168118,2.3022793360202365,8.79717792520947,2.3053724718885635,-0.014905466041352143,-0.16943463177770754,-0.13417076384086732,0.010416666666666666,0.16015625,0.17057291666666666,131,0.08528645833333333,0.41406158025019785,0.0,-0.48754398730926896,0.0,0.4662576687116564,1.0,False,support,last,16,2.4260872328869336,-0.2,0.3,0.5,4,False,4.0,4.0,4.0,0.5,84,False,False
val,LRBN-SRA-BP-support,768,8.781406567170912,2.302018185877143,8.79717792520947,2.3053724718885635,-0.01577135803855795,-0.17927747005588288,-0.14549865749559013,0.01953125,0.19140625,0.2109375,162,0.10546875,0.4281814893476151,0.0,-0.5041697191089844,0.0,0.5153374233128835,1.0,False,support,last,16,2.4260872328869336,-0.2,0.5,0.5,4,False,4.0,4.0,4.0,0.5,85,False,False
val,LRBN-SRA-BP-support,768,8.781399023707598,2.3020121955444335,8.79717792520947,2.3053724718885635,-0.01577890150187096,-0.1793632187285721,-0.1457584997881692,0.01953125,0.19401041666666666,0.21354166666666666,164,0.10677083333333333,0.4281814893476151,0.0,-0.5041697191089844,0.0,0.5153374233128835,1.0,False,support,last,16,2.4260872328869336,-0.2,0.7,0.5,4,False,4.0,4.0,4.0,0.5,86,False,False
val,LRBN-SRA-BP-continuous,768,8.78209180245266,2.302618353550217,8.79717792520947,2.3053724718885635,-0.015086122756808555,-0.17148820755834923,-0.11946522134637541,0.15234375,0.8463541666666666,1.0,768,0.07285264377661346,0.40500886327189817,-8.609917818326571e-08,-0.4654184843480298,1.0,1.0,1.0,False,continuous,last,16,2.4260872328869336,-0.2,0.3,0.5,4,True,4.0,4.0,4.0,0.5,87,False,False
val,LRBN-SRA-BP-continuous,768,8.778963098264429,2.3019665203624444,8.79717792520947,2.3053724718885635,-0.018214826945040008,-0.2070530695092406,-0.14773974934102413,0.15364583333333334,0.8450520833333334,1.0,768,0.09322705034016299,0.4817273319729297,-1.3937292445623574e-07,-0.5532634664676424,1.0,1.0,1.0,False,continuous,last,16,2.4260872328869336,-0.2,0.5,0.5,4,True,4.0,4.0,4.0,0.5,88,False,False
val,LRBN-SRA-BP-continuous,768,8.777061034352585,2.3015515290571553,8.79717792520947,2.3053724718885635,-0.020116890856883358,-0.22867436585964596,-0.16574080160261537,0.15364583333333334,0.8450520833333334,1.0,768,0.10737146383547715,0.5266508770206486,-1.9665032789076388e-07,-0.604594938869954,1.0,1.0,1.0,False,continuous,last,16,2.4260872328869336,-0.2,0.7,0.5,4,True,4.0,4.0,4.0,0.5,89,False,False
val,LRBN-SRA-BP-continuous,768,8.775155374302626,2.301119696897849,8.79717792520947,2.3053724718885635,-0.0220225509068446,-0.2503365405251301,-0.1844723585505166,0.15625,0.84375,1.0,768,0.12360456710641654,0.5700853896598773,-3.093722784439504e-07,-0.6541118255609428,1.0,1.0,1.0,False,continuous,last,16,2.4260872328869336,-0.2,,0.5,4,True,4.0,4.0,4.0,0.5,90,False,False
val,LRBN-SRA-BP-short,768,8.773897749593676,2.3003068675637137,8.79717792520947,2.3053724718885635,-0.02328017561579356,-0.2646323148997364,-0.21973040645909275,0.029947916666666668,0.18359375,0.21354166666666666,164,0.10677083333333333,0.6271038547395271,0.0,-0.7383943074650527,0.0,0.5153374233128835,1.0,False,short,last,16,2.4260872328869336,-0.2,,0.5,8,False,4.0,4.0,4.0,0.5,91,False,False
val,LRBN-SRA-BP-support,768,8.774982439427811,2.300625166164313,8.79717792520947,2.3053724718885635,-0.022195485781657878,-0.25230233996773105,-0.20592358768685481,0.015625,0.15494791666666666,0.17057291666666666,131,0.08528645833333333,0.6056513309673115,0.0,-0.7131346613722388,0.0,0.4662576687116564,1.0,False,support,last,16,2.4260872328869336,-0.2,0.3,0.5,8,False,4.0,4.0,4.0,0.5,92,False,False
val,LRBN-SRA-BP-support,768,8.773877770479418,2.3003048257715863,8.79717792520947,2.3053724718885635,-0.023300154730052664,-0.2648594231201822,-0.21981897315030696,0.02734375,0.18359375,0.2109375,162,0.10546875,0.6271038547395271,0.0,-0.7383943074650527,0.0,0.5153374233128835,1.0,False,support,last,16,2.4260872328869336,-0.2,0.5,0.5,8,False,4.0,4.0,4.0,0.5,93,False,False
val,LRBN-SRA-BP-support,768,8.773897749593676,2.3003068675637137,8.79717792520947,2.3053724718885635,-0.02328017561579356,-0.2646323148997364,-0.21973040645909275,0.029947916666666668,0.18359375,0.21354166666666666,164,0.10677083333333333,0.6271038547395271,0.0,-0.7383943074650527,0.0,0.5153374233128835,1.0,False,support,last,16,2.4260872328869336,-0.2,0.7,0.5,8,False,4.0,4.0,4.0,0.5,94,False,False
val,LRBN-SRA-BP-continuous,768,8.773922263625073,2.3009409540059176,8.79717792520947,2.3053724718885635,-0.02325566158439564,-0.2643536569985623,-0.19222567795272927,0.203125,0.7955729166666666,1.0,768,0.07285264377661346,0.6169630592483207,-6.015060431786253e-08,-0.7062266147396642,1.0,1.0,1.0,False,continuous,last,16,2.4260872328869336,-0.2,0.3,0.5,8,True,4.0,4.0,4.0,0.5,95,False,False
val,LRBN-SRA-BP-continuous,768,8.769183590812398,2.2999457038816966,8.79717792520947,2.3053724718885635,-0.02799433439707072,-0.31821948587657917,-0.23539658122497015,0.203125,0.7955729166666666,1.0,768,0.09322705034016299,0.7312860692360166,-1.0162216266340612e-07,-0.8364301267183549,1.0,1.0,1.0,False,continuous,last,16,2.4260872328869336,-0.2,0.5,0.5,8,True,4.0,4.0,4.0,0.5,96,False,False
val,LRBN-SRA-BP-continuous,768,8.766326200832092,2.299325996710976,8.79717792520947,2.3053724718885635,-0.03085172437737768,-0.35070024278920314,-0.2622775809588139,0.20572916666666666,0.7942708333333334,1.0,768,0.10737146383547715,0.7976660471637559,-1.5132787709172583e-07,-0.9118143594123652,1.0,1.0,1.0,False,continuous,last,16,2.4260872328869336,-0.2,0.7,0.5,8,True,4.0,4.0,4.0,0.5,97,False,False
val,LRBN-SRA-BP-continuous,768,8.763489295543032,2.2986927625846008,8.79717792520947,2.3053724718885635,-0.03368862966643794,-0.38294814444532044,-0.28974533861403395,0.20572916666666666,0.7942708333333334,1.0,768,0.12360456710641654,0.8613341944082786,-2.65790753622546e-07,-0.983892815885235,1.0,1.0,1.0,False,continuous,last,16,2.4260872328869336,-0.2,,0.5,8,True,4.0,4.0,4.0,0.5,98,False,False
val,LRBN-SRA-BP-short,768,8.764124690831112,2.298374463789749,8.79717792520947,2.3053724718885635,-0.03305323437835643,-0.37572542719712937,-0.30355216581233635,0.052083333333333336,0.16145833333333334,0.21354166666666666,164,0.10677083333333333,0.8817260451718427,0.0,-1.038203620625146,0.0,0.5153374233128835,1.0,False,short,last,16,2.4260872328869336,-0.2,,0.5,16,False,4.0,4.0,4.0,0.5,99,False,False
val,LRBN-SRA-BP-support,768,8.765149461947848,2.2986184012615203,8.79717792520947,2.3053724718885635,-0.03202846326161949,-0.3640765652065764,-0.29297090514025353,0.033854166666666664,0.13671875,0.17057291666666666,131,0.08528645833333333,0.8511218887610396,0.0,-1.002168225996798,0.0,0.4662576687116564,1.0,False,support,last,16,2.4260872328869336,-0.2,0.3,0.5,16,False,4.0,4.0,4.0,0.5,100,False,False
val,LRBN-SRA-BP-support,768,8.764060674201575,2.2983612607817334,8.79717792520947,2.3053724718885635,-0.033117251007892555,-0.3764531222603462,-0.3041248718769527,0.049479166666666664,0.16145833333333334,0.2109375,162,0.10546875,0.8817260451718427,0.0,-1.038203620625146,0.0,0.5153374233128835,1.0,False,support,last,16,2.4260872328869336,-0.2,0.5,0.5,16,False,4.0,4.0,4.0,0.5,101,False,False
val,LRBN-SRA-BP-support,768,8.764124690831112,2.298374463789749,8.79717792520947,2.3053724718885635,-0.03305323437835643,-0.37572542719712937,-0.30355216581233635,0.052083333333333336,0.16145833333333334,0.21354166666666666,164,0.10677083333333333,0.8817260451718427,0.0,-1.038203620625146,0.0,0.5153374233128835,1.0,False,support,last,16,2.4260872328869336,-0.2,0.7,0.5,16,False,4.0,4.0,4.0,0.5,102,False,False
val,LRBN-SRA-BP-continuous,768,8.761967558150374,2.2985834457143657,8.79717792520947,2.3053724718885635,-0.03521036705909447,-0.40024616210353947,-0.29448716975385586,0.24348958333333334,0.7552083333333334,1.0,768,0.07285264377661346,0.928315259571846,-3.6801374213683986e-08,-1.0552366523425065,1.0,1.0,1.0,False,continuous,last,16,2.4260872328869336,-0.2,0.3,0.5,16,True,4.0,4.0,4.0,0.5,103,False,False
val,LRBN-SRA-BP-continuous,768,8.755120294376693,2.2971627005019593,8.79717792520947,2.3053724718885635,-0.042057630832775444,-0.47808093848421845,-0.3561147472307307,0.25,0.75,1.0,768,0.09322705034016299,1.0913439421158797,-7.831547819639955e-08,-1.2389803169559894,1.0,1.0,1.0,False,continuous,last,16,2.4260872328869336,-0.2,0.5,0.5,16,True,4.0,4.0,4.0,0.5,104,False,False
val,LRBN-SRA-BP-continuous,768,8.751076879428238,2.296306571901109,8.79717792520947,2.3053724718885635,-0.04610104578123189,-0.524043575346117,-0.3932509847618049,0.2565104166666667,0.7434895833333334,1.0,768,0.10737146383547715,1.1838539642711852,-1.4296621216979126e-07,-1.3427446368522642,1.0,1.0,1.0,False,continuous,last,16,2.4260872328869336,-0.2,0.7,0.5,16,True,4.0,4.0,4.0,0.5,105,False,False
val,LRBN-SRA-BP-continuous,768,8.747146728083964,2.295464441632282,8.79717792520947,2.3053724718885635,-0.050031197125504266,-0.5687187129097732,-0.42978001750784595,0.2565104166666667,0.7434895833333334,1.0,768,0.12360456710641654,1.27063209388628,-3.302266077944713e-07,-1.4395632401169705,1.0,1.0,1.0,False,continuous,last,16,2.4260872328869336,-0.2,,0.5,16,True,4.0,4.0,4.0,0.5,106,False,False
val,LRBN-SRA-BP-short,768,8.753751986412196,2.296368508137682,8.79717792520947,2.3053724718885635,-0.04342593879727446,-0.49363488060719474,-0.3905643804469108,0.059895833333333336,0.15364583333333334,0.21354166666666666,164,0.10677083333333333,1.1571978187808631,0.0,-1.3625626370192034,0.0,0.5153374233128835,1.0,False,short,last,16,2.4260872328869336,-0.2,,0.5,24,False,4.0,4.0,4.0,0.5,107,False,False
val,LRBN-SRA-BP-support,768,8.75474629548877,2.2965315306689225,8.79717792520947,2.3053724718885635,-0.04243162972069811,-0.4823322892091634,-0.3834929621610893,0.041666666666666664,0.12890625,0.17057291666666666,131,0.08528645833333333,1.125296234269232,0.0,-1.324999563176691,0.0,0.4662576687116564,1.0,False,support,last,16,2.4260872328869336,-0.2,0.3,0.5,24,False,4.0,4.0,4.0,0.5,108,False,False
val,LRBN-SRA-BP-support,768,8.753647020678818,2.2963397898584437,8.79717792520947,2.3053724718885635,-0.04353090453065236,-0.49482805567027854,-0.391810091474688,0.057291666666666664,0.15364583333333334,0.2109375,162,0.10546875,1.1571978187808631,0.0,-1.3625626370192034,0.0,0.5153374233128835,1.0,False,support,last,16,2.4260872328869336,-0.2,0.5,0.5,24,False,4.0,4.0,4.0,0.5,109,False,False
val,LRBN-SRA-BP-support,768,8.753751986412196,2.296368508137682,8.79717792520947,2.3053724718885635,-0.04342593879727446,-0.49363488060719474,-0.3905643804469108,0.059895833333333336,0.15364583333333334,0.21354166666666666,164,0.10677083333333333,1.1571978187808631,0.0,-1.3625626370192034,0.0,0.5153374233128835,1.0,False,support,last,16,2.4260872328869336,-0.2,0.7,0.5,24,False,4.0,4.0,4.0,0.5,110,False,False
