method,sample_id,dataset,backbone,horizon,seed,split,delta_mse_vs_lrbn,selected,strength,g_l,g_y,repair_ratio,jump_support,A,case_type
LRBN-SRA-BP-short,test_00001,ETTm1,DLinear,192,2026,test,-0.2052765494759332,True,0.75,9.777707046915575,1.343008239226007,0.06379281053447394,0.08050866310932497,2.7821927944591716,high_gap_low_repair_win
LRBN-SRA-BP-short,test_00074,ETTm1,DLinear,192,2026,test,-0.18461959116702786,True,0.75,5.796009757893162,0.5685660828067509,-0.6127930370011627,0.1165464682626657,8.498746249608645,high_gap_low_repair_win
LRBN-SRA-BP-short,test_00094,ETTm1,DLinear,192,2026,test,-0.1492896946958875,True,0.75,4.794101296558965,0.4433758033164651,-0.48740679867948256,0.13545291835553588,6.238985554797959,high_gap_low_repair_win
LRBN-SRA-BP-short,test_00006,ETTm1,DLinear,192,2026,test,-0.07644431510866667,True,0.75,648206.1999999997,0.0,-0.3960916699194508,0.05689874501621734,4.762894715737142,high_gap_low_repair_win
LRBN-SRA-BP-short,test_00081,ETTm1,DLinear,192,2026,test,-0.06111901988119328,True,0.75,5.499780868791377,0.8326998289835509,0.19042589028466417,0.08389750364478436,1.2338735222779855,high_gap_low_repair_win
LRBN-SRA-BP-short,test_00032,ETTm1,DLinear,192,2026,test,-0.05134038543679342,True,0.75,7.855096941236599,0.39527663811856756,0.17260155075516304,0.10765071774724473,1.5487433503842039,high_gap_low_repair_win
LRBN-SRA-BP-short,test_00016,ETTm1,DLinear,192,2026,test,-0.04244636959272019,True,0.75,13.088441540338852,2.0090239196535804,0.11085718447153092,0.04991930338928802,1.1669371048918966,high_gap_low_repair_win
LRBN-SRA-BP-short,test_00080,ETTm1,DLinear,192,2026,test,-0.041380406968406724,True,0.75,482928.19999999995,0.0,-10.721131511917772,0.043519521327448456,4.669718448674409,high_gap_low_repair_win
LRBN-SRA-BP-short,test_00007,ETTm1,DLinear,192,2026,test,0.0050448977429800035,True,0.75,9.229360393308104,0.9474055951210018,0.0696423288598288,0.05976693166641365,0.9938260946455529,high_gap_low_repair_win
LRBN-SRA-BP-short,test_00045,ETTm1,DLinear,192,2026,test,0.022872979393548265,True,0.75,6.453451782211149,0.8323270704978126,0.27026418295151744,0.08438869992733743,0.6041842410515891,high_gap_low_repair_win
LRBN-SRA-BP-short,test_00086,ETTm1,DLinear,192,2026,test,0.03787325829607924,True,0.75,7.731742401745939,0.34978029456961623,0.21933147813234877,0.07115455251556278,0.6728300184489784,high_gap_low_repair_win
LRBN-SRA-BP-short,test_00091,ETTm1,PatchTST,96,2026,test,0.2594189529606652,True,0.75,2.78465336346563,0.49734481343223397,-0.11811403503963924,0.3030082995372823,-7.470148648041663,top_harm
LRBN-SRA-BP-short,test_00017,ETTm1,PatchTST,96,2026,test,0.18498717374359053,True,0.75,4.114230293969535,0.3362278137178377,-0.12778092104386496,0.16665985669311253,-0.2467225234725722,top_harm
LRBN-SRA-BP-short,test_00016,ETTm1,PatchTST,96,2026,test,0.15118161044634637,True,0.75,3.704318326969882,0.49938950275185784,0.15554747672312075,0.3573100741538981,-1.7726689335119306,top_harm
LRBN-SRA-BP-short,test_00082,ETTm1,PatchTST,96,2026,test,0.14210489776007273,True,0.75,5.655804779848708,1.0420256660534986,-1.4297959790780048,0.15225563923972465,0.21897156191275974,top_harm
LRBN-SRA-BP-short,test_00047,ETTm1,PatchTST,96,2026,test,0.12391736267125664,True,0.75,3.3782672325736267,0.6907066602392502,-0.33701205551662006,0.49319487276686386,-4.227203522764505,top_harm
LRBN-SRA-BP-short,test_00012,ETTm1,PatchTST,96,2026,test,0.12032054626660549,True,0.75,2.9665852559575887,0.21526916130425996,-1.599220373290223,0.3691163963954988,-1.5939926094447483,top_harm
LRBN-SRA-BP-short,test_00003,ETTm1,PatchTST,96,2026,test,0.09772754121493143,True,0.75,3.898784664818254,0.38939076145719176,-0.8486443604332976,0.45426235094032036,0.01629099778020163,top_harm
LRBN-SRA-BP-short,test_00079,ETTm1,PatchTST,96,2026,test,0.059849783885855046,True,0.75,2.6802611355291974,1.5417533639329286,0.01282055790737413,0.3780691163599122,-2.206474524241816,top_harm
LRBN-SRA-BP-short,test_00093,ETTm1,PatchTST,96,2026,test,0.048412089304357586,True,0.75,7.807756233500778,0.728093018670357,-2.5138655365994156,0.30478678961360456,0.5751737049323095,top_harm
LRBN-SRA-BP-short,test_00008,ETTm1,PatchTST,96,2026,test,0.033280476057086616,True,0.75,2.874557200545501,0.8979214449418428,0.31698869288314424,0.47011759382012813,-0.4633036090145813,top_harm
LRBN-SRA-BP-short,test_00088,ETTm1,PatchTST,96,2026,test,0.022381066144788242,True,0.75,4.591262159218199,2.331223848183526,-0.504930016446651,0.21083393676223552,0.5237162734761344,top_harm
LRBN-SRA-BP-short,test_00031,ETTm1,PatchTST,96,2026,test,0.006802504771881157,True,0.75,8.918489017742067,0.9898303849395761,-0.6210659310614743,0.20818995841220247,0.915443581589928,top_harm
LRBN-SRA-BP-short,test_00044,ETTm1,PatchTST,96,2026,test,0.0042180454394551425,True,0.75,2.774151184408359,1.8326052356795544,0.1404327109365623,0.47187907897557274,0.5323163375044209,top_harm
LRBN-SRA-BP-short,test_00050,ETTm1,PatchTST,96,2026,test,0.000511329574940711,True,0.75,4.12712303578437,0.17738413092528954,-0.5123185975526285,0.2507737971038026,0.9961325280289155,top_harm
LRBN-SRA-BP-short,test_00004,ETTm1,PatchTST,96,2026,test,0.0,False,0.0,1.488436381440674,0.4800884537209612,0.493566041162695,0.5572814811822265,0.0,top_harm
LRBN-SRA-BP-short,test_00010,ETTm1,PatchTST,96,2026,test,0.0,False,0.0,0.8140104570438481,3.2756074844189453,0.40843233064876283,0.8750373127832716,0.0,top_harm
LRBN-SRA-BP-short,test_00014,ETTm1,PatchTST,96,2026,test,0.0,False,0.0,0.9108530180189346,3.587977205761447,0.5685578866490041,0.6666666666666666,0.0,top_harm
LRBN-SRA-BP-short,test_00015,ETTm1,PatchTST,96,2026,test,0.0,False,0.0,1.2936745188364123,0.19228931938576868,-1.483697501963753,0.620866035453833,0.0,top_harm
LRBN-SRA-BP-short,test_00018,ETTm1,PatchTST,96,2026,test,0.0,False,0.0,1.114848760730678,1.6936018897288627,0.3741387477459329,0.6323264749441101,0.0,top_harm
LRBN-SRA-BP-short,test_00019,ETTm1,PatchTST,96,2026,test,0.0,False,0.0,0.36849761650386786,0.5923553802992051,0.8992867595191152,0.6666666666666666,0.0,top_harm
LRBN-SRA-BP-short,test_00020,ETTm1,PatchTST,96,2026,test,-1.7767646806703663,True,0.75,7.445765249012378,0.0,-0.9681288272931743,0.12280669326978448,2.0149018598507906,top_win
LRBN-SRA-BP-short,test_00066,ETTm1,PatchTST,96,2026,test,-1.3032617727384221,True,0.75,15.91541969409528,0.8990124207032865,-0.32466513289434706,0.1794448740748228,2.873859559299887,top_win
LRBN-SRA-BP-short,test_00057,ETTm1,PatchTST,96,2026,test,-1.2037256933841007,True,0.75,5.838911542105537,0.6524063587384538,-0.15999927230880817,0.1561678174540101,3.4332680477085735,top_win
LRBN-SRA-BP-short,test_00009,ETTm1,PatchTST,96,2026,test,-0.8494657743977432,True,0.75,8.357264332248596,0.2666541087139504,0.0861608580965757,0.17504344387822354,4.540763305258637,top_win
LRBN-SRA-BP-short,test_00028,ETTm1,PatchTST,96,2026,test,-0.7765853273305838,True,0.75,12.148441899673829,0.0,0.11657432416797453,0.13032738864530896,3.8560952705977085,top_win
LRBN-SRA-BP-short,test_00062,ETTm1,PatchTST,96,2026,test,-0.733814727744591,True,0.75,5.854989475657207,0.0,0.004530320389114162,0.16726410819799234,3.9638021059372415,top_win
LRBN-SRA-BP-short,test_00029,ETTm1,PatchTST,96,2026,test,-0.6540436748594232,True,0.75,8.93547339635879,1.582484846965996,-0.26311921082476464,0.22174347916664813,4.321551453246964,top_win
LRBN-SRA-BP-short,test_00002,ETTm1,PatchTST,96,2026,test,-0.5003773397944069,True,0.75,4.44948938674341,0.8598524378038875,-0.05122284287763068,0.20560396799235012,5.7141346012019305,top_win
LRBN-SRA-BP-short,test_00052,ETTm1,PatchTST,96,2026,test,-0.4883391114105553,True,0.75,10.33491025515589,1.1832724570982562,-0.27697371593070286,0.17545940731030726,3.8846143753806155,top_win
LRBN-SRA-BP-short,test_00027,ETTm1,PatchTST,96,2026,test,-0.39344957403208625,True,0.75,4.461425851178516,1.0842378099359011,0.3272487207238225,0.40804777677074844,11.47130679355302,top_win
LRBN-SRA-BP-short,test_00074,ETTm1,PatchTST,96,2026,test,-0.3899233173880541,True,0.75,8.378381566878565,1.4369324382973627,-0.11152084984841748,0.10484929148759188,2.2920580360311167,top_win
LRBN-SRA-BP-short,test_00036,ETTm1,PatchTST,96,2026,test,-0.3681429260070632,True,0.75,3.2728150252441353,0.8182592118194442,0.33810747163000565,0.23012718077642225,11.369691030599752,top_win
LRBN-SRA-BP-short,test_00068,ETTm1,PatchTST,96,2026,test,-0.3610669065783596,True,0.75,4.692795164560563,0.0,-0.3907508296448514,0.17927494799985091,3.6841997205092927,top_win
LRBN-SRA-BP-short,test_00085,ETTm1,PatchTST,96,2026,test,-0.3509666842048611,True,0.75,6.283969238055503,1.0617892487815745,-0.5797371947835861,0.1441922654635135,3.5278499230381484,top_win
LRBN-SRA-BP-short,test_00090,ETTm1,PatchTST,96,2026,test,-0.3495223986383129,True,0.75,7.650674940455213,1.453533853880772,-0.49763820351279375,0.23812457183473792,3.042755073714925,top_win
LRBN-SRA-BP-short,test_00022,ETTm1,PatchTST,96,2026,test,-0.34678914005764205,True,0.75,6.739402815224135,1.6658222246930618,0.04527827273736729,0.11507459859071578,3.375606467236268,top_win
LRBN-SRA-BP-short,test_00001,ETTm1,PatchTST,96,2026,test,-0.3422046931441689,True,0.75,9.817225385295107,0.8771972535724492,-0.09453611368166182,0.2500789639890348,3.7965339196057863,top_win
LRBN-SRA-BP-short,test_00049,ETTm1,PatchTST,96,2026,test,-0.30512081236937694,True,0.75,5.116878496966877,2.276526154549136,-0.49887086009529913,0.26226937294083047,3.0225541926371107,top_win
LRBN-SRA-BP-short,test_00005,ETTm1,PatchTST,96,2026,test,-0.2705323310369474,True,0.75,2.8759375794624598,0.26967320232773845,0.23700514051719568,0.315820958281212,3.4003463286495204,top_win
LRBN-SRA-BP-short,test_00013,ETTm1,PatchTST,96,2026,test,-0.24992919888492438,True,0.75,20.521337532418965,1.277216899388992,-0.25715564473559493,0.15455486952695377,1.9769516323659755,top_win
LRBN-SRA-BP-short,test_00019,ETTm1,PatchTST,96,2026,test,0.0,False,0.0,0.36849761650386786,0.5923553802992051,0.8992867595191152,0.6666666666666666,0.0,low_gap_high_repair_harm
LRBN-SRA-BP-short,test_00076,ETTm1,PatchTST,96,2026,test,0.0,False,0.0,0.2053078899583071,0.5912706951824204,0.8333915335159818,0.6666666666666666,0.0,low_gap_high_repair_harm
LRBN-SRA-BP-short,test_00084,ETTm1,PatchTST,96,2026,test,0.0,False,0.0,0.3073002244370123,0.6922579361603666,0.8704259368388522,0.6998815532573207,0.0,low_gap_high_repair_harm
LRBN-SRA-BP-short,test_00086,ETTm1,PatchTST,96,2026,test,0.0,False,0.0,0.3204901518537786,0.32779818877091504,0.8381919638737065,0.7351772761564944,0.0,low_gap_high_repair_harm
LRBN-SRA-BP-short,test_00020,ETTm1,PatchTST,96,2026,test,-1.7767646806703663,True,0.75,7.445765249012378,0.0,-0.9681288272931743,0.12280669326978448,2.0149018598507906,high_gap_low_repair_win
LRBN-SRA-BP-short,test_00066,ETTm1,PatchTST,96,2026,test,-1.3032617727384221,True,0.75,15.91541969409528,0.8990124207032865,-0.32466513289434706,0.1794448740748228,2.873859559299887,high_gap_low_repair_win
LRBN-SRA-BP-short,test_00057,ETTm1,PatchTST,96,2026,test,-1.2037256933841007,True,0.75,5.838911542105537,0.6524063587384538,-0.15999927230880817,0.1561678174540101,3.4332680477085735,high_gap_low_repair_win
LRBN-SRA-BP-short,test_00009,ETTm1,PatchTST,96,2026,test,-0.8494657743977432,True,0.75,8.357264332248596,0.2666541087139504,0.0861608580965757,0.17504344387822354,4.540763305258637,high_gap_low_repair_win
LRBN-SRA-BP-short,test_00028,ETTm1,PatchTST,96,2026,test,-0.7765853273305838,True,0.75,12.148441899673829,0.0,0.11657432416797453,0.13032738864530896,3.8560952705977085,high_gap_low_repair_win
LRBN-SRA-BP-short,test_00062,ETTm1,PatchTST,96,2026,test,-0.733814727744591,True,0.75,5.854989475657207,0.0,0.004530320389114162,0.16726410819799234,3.9638021059372415,high_gap_low_repair_win
LRBN-SRA-BP-short,test_00029,ETTm1,PatchTST,96,2026,test,-0.6540436748594232,True,0.75,8.93547339635879,1.582484846965996,-0.26311921082476464,0.22174347916664813,4.321551453246964,high_gap_low_repair_win
LRBN-SRA-BP-short,test_00052,ETTm1,PatchTST,96,2026,test,-0.4883391114105553,True,0.75,10.33491025515589,1.1832724570982562,-0.27697371593070286,0.17545940731030726,3.8846143753806155,high_gap_low_repair_win
LRBN-SRA-BP-short,test_00074,ETTm1,PatchTST,96,2026,test,-0.3899233173880541,True,0.75,8.378381566878565,1.4369324382973627,-0.11152084984841748,0.10484929148759188,2.2920580360311167,high_gap_low_repair_win
LRBN-SRA-BP-short,test_00068,ETTm1,PatchTST,96,2026,test,-0.3610669065783596,True,0.75,4.692795164560563,0.0,-0.3907508296448514,0.17927494799985091,3.6841997205092927,high_gap_low_repair_win
LRBN-SRA-BP-short,test_00085,ETTm1,PatchTST,96,2026,test,-0.3509666842048611,True,0.75,6.283969238055503,1.0617892487815745,-0.5797371947835861,0.1441922654635135,3.5278499230381484,high_gap_low_repair_win
LRBN-SRA-BP-short,test_00090,ETTm1,PatchTST,96,2026,test,-0.3495223986383129,True,0.75,7.650674940455213,1.453533853880772,-0.49763820351279375,0.23812457183473792,3.042755073714925,high_gap_low_repair_win
LRBN-SRA-BP-short,test_00022,ETTm1,PatchTST,96,2026,test,-0.34678914005764205,True,0.75,6.739402815224135,1.6658222246930618,0.04527827273736729,0.11507459859071578,3.375606467236268,high_gap_low_repair_win
LRBN-SRA-BP-short,test_00001,ETTm1,PatchTST,96,2026,test,-0.3422046931441689,True,0.75,9.817225385295107,0.8771972535724492,-0.09453611368166182,0.2500789639890348,3.7965339196057863,high_gap_low_repair_win
LRBN-SRA-BP-short,test_00049,ETTm1,PatchTST,96,2026,test,-0.30512081236937694,True,0.75,5.116878496966877,2.276526154549136,-0.49887086009529913,0.26226937294083047,3.0225541926371107,high_gap_low_repair_win
LRBN-SRA-BP-short,test_00013,ETTm1,PatchTST,96,2026,test,-0.24992919888492438,True,0.75,20.521337532418965,1.277216899388992,-0.25715564473559493,0.15455486952695377,1.9769516323659755,high_gap_low_repair_win
LRBN-SRA-BP-short,test_00087,ETTm1,PatchTST,96,2026,test,-0.2433982867407729,True,0.75,9.494334154759045,2.9091782177802306,0.024596092871703612,0.19211604245851518,2.8939731574536385,high_gap_low_repair_win
LRBN-SRA-BP-short,test_00059,ETTm1,PatchTST,96,2026,test,-0.21123683444183272,True,0.75,9.064340429784854,0.0,-0.16598879615211648,0.2732721912263747,2.579620678842354,high_gap_low_repair_win
LRBN-SRA-BP-short,test_00011,ETTm1,PatchTST,96,2026,test,-0.1800007122496018,True,0.75,10.234584941813086,0.0,-1.6009276247800877,0.28578564372038523,1.5074471102194678,high_gap_low_repair_win
LRBN-SRA-BP-short,test_00070,ETTm1,PatchTST,96,2026,test,-0.17777010326263992,True,0.75,5.028466258379936,0.24184172655839842,-0.04289938447753494,0.2299294963308327,2.683552225269575,high_gap_low_repair_win
LRBN-SRA-BP-short,test_00020,ETTm1,PatchTST,192,2026,test,0.8305097681109412,True,0.75,2.7738425356162204,0.406900829886894,-1.159599834717349,0.1778763316708026,-17.858349620876698,top_harm
LRBN-SRA-BP-short,test_00010,ETTm1,PatchTST,192,2026,test,0.5288828925974034,True,0.75,8.563000627958637,1.2524600656499592,-1.6696864198573764,0.12309375244913646,-1.942662758092448,top_harm
LRBN-SRA-BP-short,test_00067,ETTm1,PatchTST,192,2026,test,0.23612676356305995,True,0.75,14.622262116451635,5.680239747179497,-8.772190353663198,0.27008013089883104,-0.8392700649818714,top_harm
LRBN-SRA-BP-short,test_00077,ETTm1,PatchTST,192,2026,test,0.2238132064840328,True,0.75,5.318727120763935,1.686367539947776,-3.7256701257388327,0.17232807105416356,-2.7557184381054762,top_harm
LRBN-SRA-BP-short,test_00022,ETTm1,PatchTST,192,2026,test,0.20888123013962012,True,0.75,3.4823816433993158,1.3207690360391358,-2.5140911317806105,0.18466431104757822,-6.870291108154459,top_harm
LRBN-SRA-BP-short,test_00048,ETTm1,PatchTST,192,2026,test,0.20022244220486485,True,0.75,6.410406331759058,1.1002574912506886,-1.040573578420279,0.1415148715608661,0.49603160203170976,top_harm
LRBN-SRA-BP-short,test_00086,ETTm1,PatchTST,192,2026,test,0.1752635117663437,True,0.75,11.419482000637009,0.34978029456961623,-1.6797428573259099,0.1168368186249439,0.3059445053754503,top_harm
LRBN-SRA-BP-short,test_00008,ETTm1,PatchTST,192,2026,test,0.14909299724846115,True,0.75,6.71043319063295,0.38709230887617535,-3.4706381350540934,0.21660564023163972,-1.0940762700379143,top_harm
LRBN-SRA-BP-short,test_00007,ETTm1,PatchTST,192,2026,test,0.13655361126671117,True,0.75,10.882281648331162,0.9474055951210018,-0.9217789807419394,0.08850939887835695,0.8797974600478543,top_harm
LRBN-SRA-BP-short,test_00069,ETTm1,PatchTST,192,2026,test,0.10219706970773457,True,0.75,3.111830325995968,0.9335130860811505,-0.5234560029231927,0.21911080727931978,-1.409012636469364,top_harm
LRBN-SRA-BP-short,test_00037,ETTm1,PatchTST,192,2026,test,0.08146211289693195,True,0.75,5.14552042686913,1.319857270124059,-5.112061775808389,0.36138005537166223,-1.4899454351983719,top_harm
LRBN-SRA-BP-short,test_00052,ETTm1,PatchTST,192,2026,test,0.0668835820657172,True,0.75,6.388565045193081,0.0,-0.21697900773844148,0.19350469022398797,-0.1744221897688078,top_harm
LRBN-SRA-BP-short,test_00045,ETTm1,PatchTST,192,2026,test,0.06391835877665675,True,0.75,8.090718191619347,0.8323270704978126,-3.7226418090185103,0.12608421047088217,0.29627027068867434,top_harm
LRBN-SRA-BP-short,test_00026,ETTm1,PatchTST,192,2026,test,0.04832270118016346,True,0.75,2.4796705794701057,1.0638002182885353,0.042357874090932945,0.38687040982706455,-3.1316364891811213,top_harm
LRBN-SRA-BP-short,test_00014,ETTm1,PatchTST,192,2026,test,0.040940539100371875,True,0.75,6.344275124448521,0.699209979834824,0.14868994588500828,0.13918486277672543,0.7689833484989842,top_harm
LRBN-SRA-BP-short,test_00016,ETTm1,PatchTST,192,2026,test,0.04078291986291993,True,0.75,15.19292206270213,2.0090239196535804,-0.5998624279522018,0.08914975784835537,0.8809624421580673,top_harm
LRBN-SRA-BP-short,test_00051,ETTm1,PatchTST,192,2026,test,0.03509917919750505,True,0.75,3.9821959360854975,0.4090791727491681,-0.2726082226185913,0.24565887297527414,-0.5634263616359717,top_harm
LRBN-SRA-BP-short,test_00087,ETTm1,PatchTST,192,2026,test,0.032266652430537945,True,0.75,3.891115168610172,0.9180969999488519,-0.1694877243003199,0.26647594308409456,-0.8687360612699943,top_harm
LRBN-SRA-BP-short,test_00017,ETTm1,PatchTST,192,2026,test,0.02090448493007213,True,0.75,4.6813501229749575,0.0,-5.929919977396783,0.1533961813768857,0.8951932050671143,top_harm
LRBN-SRA-BP-short,test_00044,ETTm1,PatchTST,192,2026,test,0.014558333305323856,True,0.75,3.5076248752008925,0.3555065857746889,0.21646570365138074,0.1811221483609137,0.842193004987795,top_harm
LRBN-SRA-BP-short,test_00092,ETTm1,PatchTST,192,2026,test,-1.1806956434761773,True,0.75,17.86136756678623,0.7555595342602136,-1.522789039127006,0.08464893077573103,3.1979127758496118,top_win
LRBN-SRA-BP-short,test_00009,ETTm1,PatchTST,192,2026,test,-0.9965303042008578,True,0.75,13.441347699177673,1.1391967799545664,-1.1547060729857455,0.0933539627354509,2.874962073307797,top_win
LRBN-SRA-BP-short,test_00058,ETTm1,PatchTST,192,2026,test,-0.7075140929360142,True,0.75,21.50026922241902,0.0,-0.5100331181727382,0.07541213802594897,2.2386250665347927,top_win
LRBN-SRA-BP-short,test_00011,ETTm1,PatchTST,192,2026,test,-0.6767035072785013,True,0.75,10.47005822552822,1.2011720665990813,-1.1829977937753169,0.09273252745875882,1.7579144946647105,top_win
LRBN-SRA-BP-short,test_00013,ETTm1,PatchTST,192,2026,test,-0.6260439667030597,True,0.75,16.44733244674597,0.0,-0.8612139027376411,0.09042444620383217,2.7714660520724745,top_win
LRBN-SRA-BP-short,test_00088,ETTm1,PatchTST,192,2026,test,-0.6238629671358713,True,0.75,5.99144661811961,0.16110909924473396,-0.7652201691108591,0.08359044848056012,2.904016730323301,top_win
LRBN-SRA-BP-short,test_00059,ETTm1,PatchTST,192,2026,test,-0.5973665339279606,True,0.75,4.59911149648089,0.0,-0.8027783831016864,0.14622045392307262,6.2741756351614075,top_win
LRBN-SRA-BP-short,test_00082,ETTm1,PatchTST,192,2026,test,-0.5685855115745837,True,0.75,8.115166314295662,0.5501335394714397,-1.9200649527055966,0.08806771850219171,3.757306819082804,top_win
LRBN-SRA-BP-short,test_00093,ETTm1,PatchTST,192,2026,test,-0.5543141581380739,True,0.75,6.999777005593525,0.7129064854154905,-0.21263270722839867,0.07355476890446645,3.671108654365012,top_win
LRBN-SRA-BP-short,test_00041,ETTm1,PatchTST,192,2026,test,-0.5013126823639744,True,0.75,4.171627306336944,1.6120030981682694,0.20622287497374636,0.13535078725010552,4.863895201978077,top_win
LRBN-SRA-BP-short,test_00002,ETTm1,PatchTST,192,2026,test,-0.4957135616638575,True,0.75,5.646098210048995,0.9245328685381752,-0.8857419598873073,0.15661029494035253,4.481523816701785,top_win
LRBN-SRA-BP-short,test_00039,ETTm1,PatchTST,192,2026,test,-0.4832511975955134,True,0.75,5.149955703992572,1.6364188889769562,-0.18909536688256368,0.10670508155494902,4.1951053356755805,top_win
LRBN-SRA-BP-short,test_00028,ETTm1,PatchTST,192,2026,test,-0.40739075201761743,True,0.75,9.64090925979281,1.3186778426153183,-1.179213725399598,0.1257615191338865,2.9963776263104616,top_win
LRBN-SRA-BP-short,test_00076,ETTm1,PatchTST,192,2026,test,-0.33304272471475405,True,0.75,6.898029020942555,1.0099137114766674,-2.961125170184829,0.14991429579531587,4.316320363506646,top_win
LRBN-SRA-BP-short,test_00075,ETTm1,PatchTST,192,2026,test,-0.3289372891320439,True,0.75,11.134679644787301,1.7405911205102784,-1.4108916798904252,0.09549833461220257,3.1054367861362175,top_win
LRBN-SRA-BP-short,test_00000,ETTm1,PatchTST,192,2026,test,-0.3272542944290606,True,0.75,8.400590451942014,0.0,-1.1903122596693305,0.13215813993062273,2.5623191861171515,top_win
LRBN-SRA-BP-short,test_00042,ETTm1,PatchTST,192,2026,test,-0.30658535085021565,True,0.75,7.442712445327098,1.9280500009666928,-0.8363686932367531,0.21974236250763746,4.453938609868303,top_win
LRBN-SRA-BP-short,test_00074,ETTm1,PatchTST,192,2026,test,-0.28854287234151954,True,0.75,9.08755902237609,0.5685660828067509,-0.26675801090085205,0.20455314821351311,5.767437511240554,top_win
LRBN-SRA-BP-short,test_00094,ETTm1,PatchTST,192,2026,test,-0.19238800768936448,True,0.75,6.69083380647995,0.4433758033164651,-0.27840545966769814,0.1619485086803162,4.466165837724136,top_win
LRBN-SRA-BP-short,test_00001,ETTm1,PatchTST,192,2026,test,-0.18850463393221606,True,0.75,9.04201248789191,1.343008239226007,-0.5992268833955416,0.19601549074494407,2.9137323931222237,top_win
LRBN-SRA-BP-short,test_00023,ETTm1,PatchTST,192,2026,test,0.0,False,0.0,0.521452700106416,0.0,0.7378623949561359,0.7483539651829089,0.0,low_gap_high_repair_harm
LRBN-SRA-BP-short,test_00029,ETTm1,PatchTST,192,2026,test,0.0,False,0.0,0.1298718673551423,0.63132758472135,0.945322565446635,0.6666666666666666,0.0,low_gap_high_repair_harm
LRBN-SRA-BP-short,test_00033,ETTm1,PatchTST,192,2026,test,0.0,False,0.0,0.19932713079128134,0.9617755186971522,0.9485239627864748,0.6666666666666666,0.0,low_gap_high_repair_harm
LRBN-SRA-BP-short,test_00070,ETTm1,PatchTST,192,2026,test,0.0,False,0.0,0.25475715046506014,0.7053765916665329,0.823893479010949,1.0,0.0,low_gap_high_repair_harm
LRBN-SRA-BP-short,test_00092,ETTm1,PatchTST,192,2026,test,-1.1806956434761773,True,0.75,17.86136756678623,0.7555595342602136,-1.522789039127006,0.08464893077573103,3.1979127758496118,high_gap_low_repair_win
LRBN-SRA-BP-short,test_00009,ETTm1,PatchTST,192,2026,test,-0.9965303042008578,True,0.75,13.441347699177673,1.1391967799545664,-1.1547060729857455,0.0933539627354509,2.874962073307797,high_gap_low_repair_win
LRBN-SRA-BP-short,test_00058,ETTm1,PatchTST,192,2026,test,-0.7075140929360142,True,0.75,21.50026922241902,0.0,-0.5100331181727382,0.07541213802594897,2.2386250665347927,high_gap_low_repair_win
LRBN-SRA-BP-short,test_00011,ETTm1,PatchTST,192,2026,test,-0.6767035072785013,True,0.75,10.47005822552822,1.2011720665990813,-1.1829977937753169,0.09273252745875882,1.7579144946647105,high_gap_low_repair_win
LRBN-SRA-BP-short,test_00013,ETTm1,PatchTST,192,2026,test,-0.6260439667030597,True,0.75,16.44733244674597,0.0,-0.8612139027376411,0.09042444620383217,2.7714660520724745,high_gap_low_repair_win
LRBN-SRA-BP-short,test_00088,ETTm1,PatchTST,192,2026,test,-0.6238629671358713,True,0.75,5.99144661811961,0.16110909924473396,-0.7652201691108591,0.08359044848056012,2.904016730323301,high_gap_low_repair_win
LRBN-SRA-BP-short,test_00059,ETTm1,PatchTST,192,2026,test,-0.5973665339279606,True,0.75,4.59911149648089,0.0,-0.8027783831016864,0.14622045392307262,6.2741756351614075,high_gap_low_repair_win
LRBN-SRA-BP-short,test_00082,ETTm1,PatchTST,192,2026,test,-0.5685855115745837,True,0.75,8.115166314295662,0.5501335394714397,-1.9200649527055966,0.08806771850219171,3.757306819082804,high_gap_low_repair_win
LRBN-SRA-BP-short,test_00093,ETTm1,PatchTST,192,2026,test,-0.5543141581380739,True,0.75,6.999777005593525,0.7129064854154905,-0.21263270722839867,0.07355476890446645,3.671108654365012,high_gap_low_repair_win
LRBN-SRA-BP-short,test_00002,ETTm1,PatchTST,192,2026,test,-0.4957135616638575,True,0.75,5.646098210048995,0.9245328685381752,-0.8857419598873073,0.15661029494035253,4.481523816701785,high_gap_low_repair_win
LRBN-SRA-BP-short,test_00039,ETTm1,PatchTST,192,2026,test,-0.4832511975955134,True,0.75,5.149955703992572,1.6364188889769562,-0.18909536688256368,0.10670508155494902,4.1951053356755805,high_gap_low_repair_win
LRBN-SRA-BP-short,test_00028,ETTm1,PatchTST,192,2026,test,-0.40739075201761743,True,0.75,9.64090925979281,1.3186778426153183,-1.179213725399598,0.1257615191338865,2.9963776263104616,high_gap_low_repair_win
LRBN-SRA-BP-short,test_00076,ETTm1,PatchTST,192,2026,test,-0.33304272471475405,True,0.75,6.898029020942555,1.0099137114766674,-2.961125170184829,0.14991429579531587,4.316320363506646,high_gap_low_repair_win
LRBN-SRA-BP-short,test_00075,ETTm1,PatchTST,192,2026,test,-0.3289372891320439,True,0.75,11.134679644787301,1.7405911205102784,-1.4108916798904252,0.09549833461220257,3.1054367861362175,high_gap_low_repair_win
LRBN-SRA-BP-short,test_00000,ETTm1,PatchTST,192,2026,test,-0.3272542944290606,True,0.75,8.400590451942014,0.0,-1.1903122596693305,0.13215813993062273,2.5623191861171515,high_gap_low_repair_win
