variant,n,mse,mae,lrbn_mse,lrbn_mae,mse_delta_vs_lrbn,mse_delta_pct_vs_lrbn,mae_delta_pct_vs_lrbn,harm_rate,win_rate,max_config_harm,config_improved_ratio,improved_configs,total_configs,test_threshold_leakage,coverage,selected_count,selected_harm_rate,oracle_gain_fraction,lrbn_equiv_rate,active_patch_ratio,edit_energy_ratio,mean_delta_norm,mean_accept_score,shrink,residual_cap,gate_quantile,score_threshold,mix_residual,patch_delta_rms,calibration_score,target_variant
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.105832326627324,2.3304889922130263,9.1261157455358,2.332075092367097,-0.020283418908478328,-0.2222568664677867,-0.06801239601850653,0.008620689655172414,0.04741379310344827,0.034482758620689655,0.625,5,8,False,0.05603448275862069,13,0.15384615384615385,0.010702851570441608,0.9439655172413793,0.025383141762452106,1.5077687374713679e-06,0.005847424281062417,0.28992617012744476,0.1,0.2,0.98,1.6431048122381149,0.25,3.3076181324750884,8.980699732012834,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.068549271838867,2.32526392156696,9.1261157455358,2.332075092367097,-0.05756647369693421,-0.630788335793511,-0.2920648135741249,0.14224137931034483,0.43103448275862066,0.27586206896551724,1.0,8,8,False,0.5732758620689655,133,0.24812030075187969,0.030375817123930803,0.4353448275862069,0.34674329501915707,4.5034381876360935e-06,0.01837317968301905,0.8206100150059255,0.15,0.05,0.75,0.755084332841744,0.25,3.3076181324750884,22.840695771178222,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.100645854109798,2.329224583305826,9.1261157455358,2.332075092367097,-0.02546989142600298,-0.2790879724547958,-0.12223058590085976,0.0603448275862069,0.19827586206896552,0.13793103448275862,1.0,8,8,False,0.25862068965517243,60,0.23333333333333334,0.01343957193201922,0.7413793103448276,0.13936781609195403,1.4326977309846295e-06,0.00807687905933224,0.5477152317375242,0.15,0.05,0.9,0.9990090771896427,0.25,3.3076181324750884,1.7177248695846274,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.112818432535327,2.3307790258180683,9.1261157455358,2.332075092367097,-0.01329731300047448,-0.14570616192773148,-0.05557567797509556,0.02586206896551724,0.13793103448275862,0.06896551724137931,0.875,7,8,False,0.16379310344827586,38,0.15789473684210525,0.007016527537687124,0.8362068965517241,0.07375478927203065,5.738066645908176e-07,0.004681018773011588,0.4425420638318085,0.15,0.05,0.95,1.2238138351982246,0.25,3.3076181324750884,3.6482041422098503,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.120546809004862,2.331640226124608,9.1261157455358,2.332075092367097,-0.005568936530939965,-0.061021979998010845,-0.018647180017818517,0.008620689655172414,0.04741379310344827,0.034482758620689655,0.625,5,8,False,0.05603448275862069,13,0.15384615384615385,0.0029385332603344594,0.9439655172413793,0.025383141762452106,1.1401686092061977e-07,0.0015953020866947619,0.28992617012744476,0.15,0.05,0.98,1.6431048122381149,0.25,3.3076181324750884,9.374864167785825,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.018971079215392,2.3195432385216073,9.1261157455358,2.332075092367097,-0.10714466632041025,-1.174044568253649,-0.5373692224907288,0.14224137931034483,0.43103448275862066,0.27586206896551724,1.0,8,8,False,0.5732758620689655,133,0.24812030075187969,0.056536497390610514,0.43103448275862066,0.34674329501915707,1.5192841890512592e-05,0.03343596546243344,0.8206100150059255,0.15,0.1,0.75,0.755084332841744,0.25,3.3076181324750884,21.512619130717695,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.077581859431803,2.3267195469933144,9.1261157455358,2.332075092367097,-0.04853388610399946,-0.5318131766470088,-0.22964720854602097,0.0603448275862069,0.19827586206896552,0.13793103448275862,1.0,8,8,False,0.25862068965517243,60,0.23333333333333334,0.025609636198495996,0.7413793103448276,0.13936781609195403,5.2777423577302175e-06,0.015404320566585292,0.5477152317375242,0.15,0.1,0.9,0.9990090771896427,0.25,3.3076181324750884,1.0998977373981114,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.100423583880415,2.32960087455838,9.1261157455358,2.332075092367097,-0.025692161655387093,-0.2815235127803498,-0.1060951170142752,0.02586206896551724,0.13793103448275862,0.06896551724137931,0.875,7,8,False,0.16379310344827586,38,0.15789473684210525,0.01355685616720463,0.8362068965517241,0.07375478927203065,2.2163377109938386e-06,0.009136941290112811,0.4425420638318085,0.15,0.1,0.95,1.2238138351982246,0.25,3.3076181324750884,3.316176932471707,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.115038026667724,2.331212836679048,9.1261157455358,2.332075092367097,-0.0110777188680782,-0.12138481655086153,-0.03697375299680064,0.008620689655172414,0.04741379310344827,0.034482758620689655,0.625,5,8,False,0.05603448275862069,13,0.15384615384615385,0.005845325254045944,0.9439655172413793,0.025383141762452106,4.560674436824903e-07,0.003190604173389694,0.28992617012744476,0.15,0.1,0.98,1.6431048122381149,0.25,3.3076181324750884,9.227297571421628,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,8.984417157422246,2.315720021293771,9.1261157455358,2.332075092367097,-0.14169858811355407,-1.552671387359966,-0.7013097930133361,0.14224137931034483,0.43103448275862066,0.27586206896551724,1.0,8,8,False,0.5732758620689655,133,0.24812030075187969,0.07476939480289446,0.43103448275862066,0.34674329501915707,2.5570867967874753e-05,0.04315854205346805,0.8206100150059255,0.15,0.15,0.75,0.755084332841744,0.25,3.3076181324750884,20.587005389242858,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.05766728336106,2.3246046497839474,9.1261157455358,2.332075092367097,-0.06844846217474175,-0.750028424011838,-0.3203345627920448,0.0603448275862069,0.19827586206896552,0.13793103448275862,1.0,8,8,False,0.25862068965517243,60,0.23333333333333334,0.03611786228874012,0.7413793103448276,0.13936781609195403,1.0456176749388596e-05,0.021470657227497598,0.5477152317375242,0.15,0.15,0.9,0.9990090771896427,0.25,3.3076181324750884,0.5664357073259583,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.089127735012266,2.3285639764777204,9.1261157455358,2.332075092367097,-0.03698801052353614,-0.4052985028279795,-0.15055758220706353,0.02586206896551724,0.13793103448275862,0.06896551724137931,0.875,7,8,False,0.16379310344827586,38,0.15789473684210525,0.019517281002063493,0.8362068965517241,0.07375478927203065,4.6260764716612375e-06,0.013081658457957692,0.4425420638318085,0.15,0.15,0.95,1.2238138351982246,0.25,3.3076181324750884,3.0135891973783115,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.109595998133612,2.3307920164328997,9.1261157455358,2.332075092367097,-0.016519747402190043,-0.1810161940162556,-0.055018636959640585,0.008620689655172414,0.04741379310344827,0.034482758620689655,0.625,5,8,False,0.05603448275862069,13,0.15384615384615385,0.008716893597899499,0.9439655172413793,0.025383141762452106,1.0231814331251168e-06,0.004780589820003173,0.28992617012744476,0.15,0.15,0.98,1.6431048122381149,0.25,3.3076181324750884,9.081519143640628,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,8.968953667500607,2.314123817630763,9.1261157455358,2.332075092367097,-0.15716207803519416,-1.7221135721389587,-0.7697554301794706,0.14224137931034483,0.43103448275862066,0.27586206896551724,1.0,8,8,False,0.5732758620689655,133,0.24812030075187969,0.0829289382279506,0.43103448275862066,0.34674329501915707,3.057141482169734e-05,0.047562160059941246,0.8206100150059255,0.15,0.2,0.75,0.755084332841744,0.25,3.3076181324750884,20.2606450485507,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.044600452837296,2.323338165029914,9.1261157455358,2.332075092367097,-0.08151529269850713,-0.8932090593860669,-0.37464176553813416,0.0603448275862069,0.19827586206896552,0.13793103448275862,1.0,8,8,False,0.25862068965517243,60,0.23333333333333334,0.04301277227521776,0.7413793103448276,0.13936781609195403,1.4483669188232808e-05,0.025376090651566117,0.5477152317375242,0.15,0.2,0.9,0.9990090771896427,0.25,3.3076181324750884,0.21640777235740027,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.079469186213748,2.3277062077637156,9.1261157455358,2.332075092367097,-0.04664655932205492,-0.5111326721201991,-0.18733893256469697,0.02586206896551724,0.13793103448275862,0.06896551724137931,0.875,7,8,False,0.16379310344827586,38,0.15789473684210525,0.024613759788152362,0.8362068965517241,0.07375478927203065,7.231855191880182e-06,0.01629524780587408,0.4425420638318085,0.15,0.2,0.95,1.2238138351982246,0.25,3.3076181324750884,2.7548606645034255,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.104330194283401,2.3303784847153604,9.1261157455358,2.332075092367097,-0.021785551252400386,-0.2387165781804246,-0.07275098687922878,0.008620689655172414,0.04741379310344827,0.034482758620689655,0.625,5,8,False,0.05603448275862069,13,0.15384615384615385,0.011495474332348734,0.9439655172413793,0.025383141762452106,1.790842520677884e-06,0.006323221339996972,0.28992617012744476,0.15,0.2,0.98,1.6431048122381149,0.25,3.3076181324750884,8.940461337442983,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.06769265734017,2.325140897173636,9.1261157455358,2.332075092367097,-0.05842308819563205,-0.6401747442244637,-0.29734013224629163,0.14224137931034483,0.43103448275862066,0.27586206896551724,1.0,8,8,False,0.5732758620689655,133,0.24812030075187969,0.03082782266964376,0.43103448275862066,0.3472222222222222,4.819686727573705e-06,0.0190068236247167,0.8206100150059255,0.25,0.05,0.75,0.755084332841744,0.25,3.3076181324750884,22.81774919637588,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.100433803923327,2.3291846663126243,9.1261157455358,2.332075092367097,-0.025681941612475803,-0.28141152600322267,-0.12394223717491083,0.0603448275862069,0.19827586206896552,0.13793103448275862,1.0,8,8,False,0.25862068965517243,60,0.23333333333333334,0.013551463407590648,0.7413793103448276,0.13936781609195403,1.4734621665180167e-06,0.008194755305634634,0.5477152317375242,0.25,0.05,0.9,0.9990090771896427,0.25,3.3076181324750884,1.7120445717690578,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.112778260598873,2.330776182636114,9.1261157455358,2.332075092367097,-0.013337484936929699,-0.14614634850360636,-0.05569759437270339,0.02586206896551724,0.13793103448275862,0.06896551724137931,0.875,7,8,False,0.16379310344827586,38,0.15789473684210525,0.007037724865175031,0.8362068965517241,0.07375478927203065,5.770761834329859e-07,0.004699059261497239,0.4425420638318085,0.25,0.05,0.95,1.2238138351982246,0.25,3.3076181324750884,3.647128035809339,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.120546809004862,2.331640226124608,9.1261157455358,2.332075092367097,-0.005568936530939965,-0.061021979998010845,-0.018647180017818517,0.008620689655172414,0.04741379310344827,0.034482758620689655,0.625,5,8,False,0.05603448275862069,13,0.15384615384615385,0.0029385332603344594,0.9439655172413793,0.025383141762452106,1.1401686092061977e-07,0.0015953020866947619,0.28992617012744476,0.25,0.05,0.98,1.6431048122381149,0.25,3.3076181324750884,9.374864167785825,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.01432913762904,2.318893449563194,9.1261157455358,2.332075092367097,-0.11178660790676057,-1.2249089415609422,-0.5652323456703314,0.14224137931034483,0.43103448275862066,0.27586206896551724,1.0,8,8,False,0.5732758620689655,133,0.24812030075187969,0.058985887802628326,0.43103448275862066,0.3472222222222222,1.7444167750383796e-05,0.03611396949566968,0.8206100150059255,0.25,0.1,0.75,0.755084332841744,0.25,3.3076181324750884,21.388273045049864,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.076256915950918,2.326510860999737,9.1261157455358,2.332075092367097,-0.04985882958488398,-0.5463313300035576,-0.23859571939652668,0.0603448275862069,0.19827586206896552,0.13793103448275862,1.0,8,8,False,0.25862068965517243,60,0.23333333333333334,0.026308762587351667,0.7413793103448276,0.13936781609195403,5.644191372110249e-06,0.016021922929286066,0.5477152317375242,0.25,0.1,0.9,0.9990090771896427,0.25,3.3076181324750884,1.0644057923758923,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.099917989910155,2.3295287044352113,9.1261157455358,2.332075092367097,-0.026197755625648866,-0.2870635912080574,-0.10918979107067592,0.03017241379310345,0.1336206896551724,0.06896551724137931,0.875,7,8,False,0.16379310344827586,38,0.18421052631578946,0.013823640442727339,0.8362068965517241,0.07375478927203065,2.2867843451611316e-06,0.009337251130484673,0.4425420638318085,0.25,0.1,0.95,1.2238138351982246,0.25,3.3076181324750884,3.3026333257783183,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.115038026667724,2.331212836679048,9.1261157455358,2.332075092367097,-0.0110777188680782,-0.12138481655086153,-0.03697375299680064,0.008620689655172414,0.04741379310344827,0.034482758620689655,0.625,5,8,False,0.05603448275862069,13,0.15384615384615385,0.005845325254045944,0.9439655172413793,0.025383141762452106,4.560674436824903e-07,0.003190604173389694,0.28992617012744476,0.25,0.1,0.98,1.6431048122381149,0.25,3.3076181324750884,9.227297571421628,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,8.966650990627825,2.313377033931407,9.1261157455358,2.332075092367097,-0.15946475490797618,-1.7473453019839946,-0.8017777136212857,0.14224137931034483,0.43103448275862066,0.27586206896551724,1.0,8,8,False,0.5732758620689655,133,0.24812030075187969,0.08414398037125381,0.43103448275862066,0.3472222222222222,3.546584460395995e-05,0.05121316220191688,0.8206100150059255,0.25,0.15,0.75,0.755084332841744,0.25,3.3076181324750884,20.23541331870566,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.053909654561032,2.3240732859078785,9.1261157455358,2.332075092367097,-0.07220609097476992,-0.7912028831211042,-0.34311958697628087,0.0603448275862069,0.19827586206896552,0.13793103448275862,1.0,8,8,False,0.25862068965517243,60,0.23333333333333334,0.03810063173628663,0.7413793103448276,0.13936781609195403,1.2095326109018333e-05,0.02336555740389241,0.5477152317375242,0.25,0.15,0.9,0.9990090771896427,0.25,3.3076181324750884,0.465778164790297,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.087841932860771,2.3283868184164094,9.1261157455358,2.332075092367097,-0.03827381267503053,-0.419387762551809,-0.15815416694531678,0.03017241379310345,0.1336206896551724,0.06896551724137931,0.875,7,8,False,0.16379310344827586,38,0.18421052631578946,0.020195753878775938,0.8362068965517241,0.07375478927203065,5.035834223412154e-06,0.013800399591250827,0.4425420638318085,0.25,0.15,0.95,1.2238138351982246,0.25,3.3076181324750884,2.9791457513531086,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.109589398524388,2.3307913958778768,9.1261157455358,2.332075092367097,-0.016526347011414397,-0.18108850965853257,-0.05504524652389917,0.008620689655172414,0.04741379310344827,0.034482758620689655,0.625,5,8,False,0.05603448275862069,13,0.15384615384615385,0.008720375981134293,0.9439655172413793,0.025383141762452106,1.0261517482855942e-06,0.004785906260084454,0.28992617012744476,0.25,0.15,0.98,1.6431048122381149,0.25,3.3076181324750884,9.08134235650131,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,8.925843207586754,2.3087520444961274,9.1261157455358,2.332075092367097,-0.20027253794904898,-2.1944992077003187,-1.000098489422426,0.14655172413793102,0.4267241379310345,0.27586206896551724,1.0,8,8,False,0.5732758620689655,133,0.2556390977443609,0.10567682188964418,0.43103448275862066,0.3472222222222222,5.558410480700107e-05,0.06367343280127394,0.8206100150059255,0.25,0.2,0.75,0.755084332841744,0.25,3.3076181324750884,20.564121481954853,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.033483686423697,2.321887850983874,9.1261157455358,2.332075092367097,-0.09263205911210633,-1.0150217419268885,-0.4368316171671799,0.0603448275862069,0.19827586206896552,0.13793103448275862,1.0,8,8,False,0.25862068965517243,60,0.23333333333333334,0.04887870155493546,0.7413793103448276,0.13936781609195403,2.0222260772500423e-05,0.030020539637962914,0.5477152317375242,0.25,0.2,0.9,0.9990090771896427,0.25,3.3076181324750884,-0.0813827885749524,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.076557210883015,2.3273709822820967,9.1261157455358,2.332075092367097,-0.04955853465278752,-0.5430408289827324,-0.20171349028278446,0.03017241379310345,0.1336206896551724,0.06896551724137931,0.875,7,8,False,0.16379310344827586,38,0.18421052631578946,0.026150307442285328,0.8362068965517241,0.07375478927203065,8.647471080741105e-06,0.017973373712105063,0.4425420638318085,0.25,0.2,0.95,1.2238138351982246,0.25,3.3076181324750884,2.676856078016903,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.104200921234247,2.330371401872413,9.1261157455358,2.332075092367097,-0.02191482430155436,-0.2401330959259486,-0.07305470106665224,0.008620689655172414,0.04741379310344827,0.034482758620689655,0.625,5,8,False,0.05603448275862069,13,0.15384615384615385,0.011563687204320484,0.9439655172413793,0.025383141762452106,1.8241778561095713e-06,0.006380269914428599,0.28992617012744476,0.25,0.2,0.98,1.6431048122381149,0.25,3.3076181324750884,8.936998433538307,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.059082180520551,2.3240175787166066,9.1261157455358,2.332075092367097,-0.06703356501524887,-0.7345245974399056,-0.3455083261388987,0.15948275862068967,0.46551724137931033,0.3103448275862069,1.0,8,8,False,0.625,145,0.25517241379310346,0.035371270486153926,0.375,0.3544061302681992,5.878336161364679e-06,0.02015792688282098,1.090468727808961,0.1,0.05,0.75,0.9277335064023025,0.5,2.422634426568258,30.86295797763065,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.094596092850153,2.3288762266577634,9.1261157455358,2.332075092367097,-0.03151965268564839,-0.34537862032407035,-0.13716821152487346,0.0603448275862069,0.21120689655172414,0.1724137931034483,1.0,8,8,False,0.27155172413793105,63,0.2222222222222222,0.016631819604403863,0.728448275862069,0.13793103448275862,1.7364509934470672e-06,0.008344807442533545,0.6943036565629701,0.1,0.05,0.9,1.3500088166909183,0.5,2.422634426568258,1.5556667915438138,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.11069022034608,2.3306257663262295,9.1261157455358,2.332075092367097,-0.015425525189722832,-0.16902618378870068,-0.062147485704751954,0.02586206896551724,0.1336206896551724,0.06896551724137931,1.0,8,8,False,0.15948275862068967,37,0.16216216216216217,0.008139510762295707,0.8405172413793104,0.07136015325670499,6.683750217491658e-07,0.004624500696352656,0.5175391810900256,0.1,0.05,0.95,1.7839267088609692,0.5,2.422634426568258,3.8234743170972174,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.120227747647625,2.3316909190038,9.1261157455358,2.332075092367097,-0.0058879978881766675,-0.06451811532856772,-0.016473455889437202,0.017241379310344827,0.04310344827586207,0.06896551724137931,0.625,5,8,False,0.0603448275862069,14,0.2857142857142857,0.0031068907923548963,0.9396551724137931,0.02681992337164751,1.3656096829400333e-07,0.0016345010592897296,0.31075556227890505,0.1,0.05,0.98,2.597330499084746,0.5,2.422634426568258,9.157983973161322,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.002672963140698,2.317514040819871,9.1261157455358,2.332075092367097,-0.12344278239510169,-1.3526322227528538,-0.624381759079987,0.16379310344827586,0.46120689655172414,0.3103448275862069,1.0,8,8,False,0.625,145,0.2620689655172414,0.06513644387952998,0.375,0.3544061302681992,1.9305313460161083e-05,0.036563130437184455,1.090468727808961,0.1,0.1,0.75,0.9277335064023025,0.5,2.422634426568258,30.127757219481936,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.064218296890854,2.325802216994376,9.1261157455358,2.332075092367097,-0.061897448644946465,-0.678245272172893,-0.268982562626476,0.0603448275862069,0.21120689655172414,0.1724137931034483,1.0,8,8,False,0.27155172413793105,63,0.2222222222222222,0.03266112130430745,0.728448275862069,0.13793103448275862,6.8233813615020595e-06,0.016497307272508987,0.6943036565629701,0.1,0.1,0.9,1.3500088166909183,0.5,2.422634426568258,0.7419210886978836,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.095645569899284,2.329202037867465,9.1261157455358,2.332075092367097,-0.03047017563651838,-0.3338789080999038,-0.12319734028787681,0.03017241379310345,0.12931034482758622,0.06896551724137931,1.0,8,8,False,0.15948275862068967,37,0.1891891891891892,0.016078047228351003,0.8405172413793104,0.07136015325670499,2.6721406844822836e-06,0.009245503298496644,0.5175391810900256,0.1,0.1,0.95,1.7839267088609692,0.5,2.422634426568258,3.4204654988043552,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.11441199275585,2.331314222437433,9.1261157455358,2.332075092367097,-0.01170375277995221,-0.12824462338045287,-0.032626304740018965,0.017241379310344827,0.04310344827586207,0.06896551724137931,0.625,5,8,False,0.0603448275862069,14,0.2857142857142857,0.006175661479269284,0.9396551724137931,0.02681992337164751,5.462438731760217e-07,0.00326900211857958,0.31075556227890505,0.1,0.1,0.98,2.597330499084746,0.5,2.422634426568258,9.002194344502005,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,8.970380554362444,2.314154378004199,9.1261157455358,2.332075092367097,-0.1557351911733575,-1.7064783676328996,-0.7684449932469365,0.16810344827586207,0.45689655172413796,0.3103448275862069,1.0,8,8,False,0.625,145,0.2689655172413793,0.08217601987828975,0.375,0.3544061302681992,2.8318507825509073e-05,0.0444743566330552,1.090468727808961,0.1,0.15,0.75,0.9277335064023025,0.5,2.422634426568258,30.10386645995331,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.037860324064074,2.323197733560301,9.1261157455358,2.332075092367097,-0.08825542147172637,-0.9670644536608282,-0.3806635042664631,0.0603448275862069,0.21120689655172414,0.1724137931034483,1.0,8,8,False,0.27155172413793105,63,0.2222222222222222,0.04656930276699175,0.728448275862069,0.13793103448275862,1.3654060107490276e-05,0.023280739162967024,0.6943036565629701,0.1,0.15,0.9,1.3500088166909183,0.5,2.422634426568258,0.035856463329419386,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.081195932746096,2.3278186449064604,9.1261157455358,2.332075092367097,-0.04491981278970578,-0.4922117360001299,-0.18251759801030568,0.03017241379310345,0.12931034482758622,0.06896551724137931,1.0,8,8,False,0.15948275862068967,37,0.1891891891891892,0.023702615965757477,0.8405172413793104,0.07136015325670499,5.9199887795240205e-06,0.013715418242306593,0.5175391810900256,0.1,0.15,0.95,1.7839267088609692,0.5,2.422634426568258,3.0333956087819347,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.108668480860477,2.330944082108167,9.1261157455358,2.332075092367097,-0.017447264675326195,-0.19117952415561654,-0.048498020401750684,0.017241379310344827,0.04310344827586207,0.06896551724137931,0.625,5,8,False,0.0603448275862069,14,0.2857142857142857,0.009206312060742936,0.9396551724137931,0.02681992337164751,1.2290487146460415e-06,0.004903503177869309,0.31075556227890505,0.1,0.15,0.98,2.597330499084746,0.5,2.422634426568258,8.848339926282632,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,8.957488539194479,2.312962074999656,9.1261157455358,2.332075092367097,-0.1686272063413211,-1.8477434525091823,-0.819571262865469,0.16810344827586207,0.45689655172413796,0.3103448275862069,1.0,8,8,False,0.625,145,0.2689655172413793,0.08897868590856738,0.375,0.3544061302681992,3.185554750433424e-05,0.04757515912298922,1.090468727808961,0.1,0.2,0.75,0.9277335064023025,0.5,2.422634426568258,29.96260137507703,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.024713751999919,2.321980416341147,9.1261157455358,2.332075092367097,-0.10140199353588272,-1.1111188620895232,-0.43286239005356664,0.0603448275862069,0.21120689655172414,0.1724137931034483,1.0,8,8,False,0.27155172413793105,63,0.2222222222222222,0.053506289578616764,0.728448275862069,0.13793103448275862,1.749591686063903e-05,0.026829113074356835,0.6943036565629701,0.1,0.2,0.9,1.3500088166909183,0.5,2.422634426568258,-0.3163075494480261,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.069334313674688,2.3267420004642436,9.1261157455358,2.332075092367097,-0.05678143186111469,-0.6221861894165661,-0.2286843977468993,0.03017241379310345,0.12931034482758622,0.06896551724137931,1.0,8,8,False,0.15948275862068967,37,0.1891891891891892,0.029961577972076017,0.8405172413793104,0.07136015325670499,9.320282552254884e-06,0.01722718933426318,0.5175391810900256,0.1,0.2,0.95,1.7839267088609692,0.5,2.422634426568258,2.7156522951759428,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.10302842768419,2.330579217766952,9.1261157455358,2.332075092367097,-0.023087317851610535,-0.25298076936626307,-0.06414350029407966,0.017241379310344827,0.04310344827586207,0.06896551724137931,0.625,5,8,False,0.0603448275862069,14,0.2857142857142857,0.012182371090413572,0.9396551724137931,0.02681992337164751,2.1822150282774435e-06,0.006525164500820906,0.31075556227890505,0.1,0.2,0.98,2.597330499084746,0.5,2.422634426568258,8.697256910181867,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.058864399523479,2.3239660053602575,9.1261157455358,2.332075092367097,-0.06725134601232234,-0.7369109467138603,-0.3477198053617051,0.16379310344827586,0.46120689655172414,0.3103448275862069,1.0,8,8,False,0.625,145,0.2620689655172414,0.035486185910277315,0.375,0.3544061302681992,6.001308469703497e-06,0.020392436755617256,1.090468727808961,0.15,0.05,0.75,0.9277335064023025,0.5,2.422634426568258,31.63298623459851,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.094587832202716,2.328875655928112,9.1261157455358,2.332075092367097,-0.03152791333308574,-0.34546913689934156,-0.13719268456396896,0.0603448275862069,0.21120689655172414,0.1724137931034483,1.0,8,8,False,0.27155172413793105,63,0.2222222222222222,0.016636178459476406,0.728448275862069,0.13793103448275862,1.7377999956571432e-06,0.00834988203821976,0.6943036565629701,0.15,0.05,0.9,1.3500088166909183,0.5,2.422634426568258,1.5554455093163666,H2H6-Safe Sparse Learned Teacher Hybrid
