variant,n,mse,mae,lrbn_mse,lrbn_mae,mse_delta_vs_lrbn,mse_delta_pct_vs_lrbn,mae_delta_pct_vs_lrbn,harm_rate,win_rate,max_config_harm,config_improved_ratio,improved_configs,total_configs,test_threshold_leakage,coverage,selected_count,selected_harm_rate,oracle_gain_fraction,accept_precision,selected_nonharm_rate,mean_expected_harm,mean_accept_score,tau_leave,tau_family_gain,tau_family_harm,tau_candidate_gain,tau_candidate_harm,beta_harm,lambda_existing,lambda_smoothing,lambda_residual,lambda_memory,calibration_score,target_variant,tau_select,tau_harm,lam,residual_cap,top_k_family,top_k_candidate,mix_temp,max_coverage,uncertainty_beta,retrieval_weight,calibration_feasible_safe,calibration_feasible_balanced
ListSafe Top-k Selector,232,9.059983761024922,2.324249184576888,9.1261157455358,2.332075092367097,-0.06613198451088066,-0.7246454711114485,-0.3355770053145271,0.01293103448275862,0.28448275862068967,0.034482758620689655,0.875,7,8,False,0.2974137931034483,69,0.043478260869565216,0.034895537950105804,0.9565217391304348,0.9565217391304348,0.06679236945992671,0.08393135728602676,0.45,,,,,1.8,,,,,0.1774437698864355,ListSafe Top-k Selector,0.1,0.35,0.35,0.35,2.0,3.0,0.35,0.5,0.5,0.5,True,True
ListSafe Top-k Selector,232,9.059983761024922,2.324249184576888,9.1261157455358,2.332075092367097,-0.06613198451088066,-0.7246454711114485,-0.3355770053145271,0.01293103448275862,0.28448275862068967,0.034482758620689655,0.875,7,8,False,0.2974137931034483,69,0.043478260869565216,0.034895537950105804,0.9565217391304348,0.9565217391304348,0.06679236945992671,0.08393135728602676,0.45,,,,,1.8,,,,,0.1774437698864355,ListSafe Top-k Selector,0.1,0.35,0.35,0.35,2.0,3.0,0.35,1.0,0.5,0.5,True,True
ListSafe Top-k Selector,232,9.046678048556508,2.3230669800083863,9.1261157455358,2.332075092367097,-0.07943769697929269,-0.8704436707490418,-0.3862702513125549,0.008620689655172414,0.2413793103448276,0.034482758620689655,0.875,7,8,False,0.25,58,0.034482758620689655,0.041916497593593824,0.9655172413793104,0.9655172413793104,0.06679236945992671,0.08393135728602676,0.45,,,,,1.8,,,,,-0.10877362262091828,ListSafe Top-k Selector,0.1,0.35,0.5,0.35,2.0,3.0,0.35,0.25,0.5,0.5,True,True
ListSafe Top-k Selector,232,9.036614091854172,2.321417030015218,9.1261157455358,2.332075092367097,-0.08950165368162862,-0.9807201232061679,-0.45702054539585496,0.01293103448275862,0.28448275862068967,0.034482758620689655,0.875,7,8,False,0.2974137931034483,69,0.043478260869565216,0.04722689596787525,0.9565217391304348,0.9565217391304348,0.06679236945992671,0.08393135728602676,0.45,,,,,1.8,,,,,-0.32525804256367286,ListSafe Top-k Selector,0.1,0.35,0.5,0.35,2.0,3.0,0.35,0.5,0.5,0.5,True,True
ListSafe Top-k Selector,232,9.036614091854172,2.321417030015218,9.1261157455358,2.332075092367097,-0.08950165368162862,-0.9807201232061679,-0.45702054539585496,0.01293103448275862,0.28448275862068967,0.034482758620689655,0.875,7,8,False,0.2974137931034483,69,0.043478260869565216,0.04722689596787525,0.9565217391304348,0.9565217391304348,0.06679236945992671,0.08393135728602676,0.45,,,,,1.8,,,,,-0.32525804256367286,ListSafe Top-k Selector,0.1,0.35,0.5,0.35,2.0,3.0,0.35,1.0,0.5,0.5,True,True
Retrieval-Prior Selector,232,9.104224871768071,2.329834139068176,9.1261157455358,2.332075092367097,-0.02189087376772909,-0.23987065641207195,-0.09609267285802883,0.0,0.12931034482758622,0.0,0.5,4,8,False,0.5,116,0.0,0.011551049344316638,0.25862068965517243,1.0,0.021625116848773402,0.04276013914787137,0.45,,,,,1.5,,,,,1.1291083567015954,Retrieval-Prior Selector,-0.05,0.15,0.25,0.35,2.0,2.0,0.35,0.5,0.5,0.25,True,True
Retrieval-Prior Selector,232,9.092913270512245,2.328670485718306,9.1261157455358,2.332075092367097,-0.03320247502355854,-0.363818254260204,-0.1459904376722538,0.0,0.12931034482758622,0.0,0.5,4,8,False,0.5,116,0.0,0.017519786163855407,0.25862068965517243,1.0,0.021625116848773402,0.04276013914787137,0.45,,,,,1.5,,,,,0.8857860224626879,Retrieval-Prior Selector,-0.05,0.15,0.4,0.35,2.0,2.0,0.35,0.5,0.5,0.25,True,True
Retrieval-Prior Selector,232,9.103971357412238,2.329817188059328,9.1261157455358,2.332075092367097,-0.02214438812356308,-0.24264855626151818,-0.0968195366211609,0.0,0.12931034482758622,0.0,0.5,4,8,False,0.12931034482758622,30,0.0,0.01168482001353716,1.0,1.0,0.015870264884000593,0.04198989064381906,0.45,,,,,1.5,,,,,1.1236550434677388,Retrieval-Prior Selector,0.05,0.15,0.25,0.35,2.0,2.0,0.35,0.5,0.5,0.25,True,True
Retrieval-Prior Selector,232,9.092572391629874,2.328646296959771,9.1261157455358,2.332075092367097,-0.033543353905927734,-0.36755345652480503,-0.14702765806495363,0.0,0.12931034482758622,0.0,0.5,4,8,False,0.12931034482758622,30,0.0,0.017699656041707732,1.0,1.0,0.015870264884000593,0.04198989064381906,0.45,,,,,1.5,,,,,0.8784534226410403,Retrieval-Prior Selector,0.05,0.15,0.4,0.35,2.0,2.0,0.35,0.5,0.5,0.25,True,True
Retrieval-Prior Selector,232,9.089461915283607,2.3279014118018844,9.1261157455358,2.332075092367097,-0.03665383025219485,-0.4016367010243068,-0.17896853154413744,0.0,0.2543103448275862,0.0,0.625,5,8,False,0.5,116,0.0,0.019340945747239133,0.5086206896551724,1.0,0.060807652121614694,0.05850014565420113,0.45,,,,,1.5,,,,,0.8115443840309106,Retrieval-Prior Selector,-0.05,0.25,0.25,0.35,2.0,2.0,0.35,0.5,0.5,0.25,True,True
Retrieval-Prior Selector,232,9.07030014697212,2.3257687222259738,9.1261157455358,2.332075092367097,-0.05581559856368128,-0.6116030089780979,-0.27041882719481786,0.0,0.2543103448275862,0.0,0.625,5,8,False,0.5,116,0.0,0.02945194148175539,0.5086206896551724,1.0,0.060807652121614694,0.05850014565420113,0.45,,,,,1.5,,,,,0.39935816138679425,Retrieval-Prior Selector,-0.05,0.25,0.4,0.35,2.0,2.0,0.35,0.5,0.5,0.25,True,True
Retrieval-Prior Selector,232,9.09004691297961,2.327998459964996,9.1261157455358,2.332075092367097,-0.036068832556192816,-0.39522655116786515,-0.17480708052512836,0.0,0.23275862068965517,0.0,0.625,5,8,False,0.23275862068965517,54,0.0,0.019032262899558904,1.0,1.0,0.04213600524391885,0.0583688106958178,0.45,,,,,1.5,,,,,0.8241281908409568,Retrieval-Prior Selector,0.05,0.25,0.25,0.35,2.0,2.0,0.35,0.5,0.5,0.25,True,True
Retrieval-Prior Selector,232,9.071205168814505,2.3259294107628636,9.1261157455358,2.332075092367097,-0.05491057672129665,-0.6016861739671439,-0.2635284600395413,0.0,0.23275862068965517,0.0,0.625,5,8,False,0.23275862068965517,54,0.0,0.028974393071856827,1.0,1.0,0.04213600524391885,0.0583688106958178,0.45,,,,,1.5,,,,,0.41882596459571964,Retrieval-Prior Selector,0.05,0.25,0.4,0.35,2.0,2.0,0.35,0.5,0.5,0.25,True,True
Retrieval-Prior Selector,232,9.07229316593378,2.3251843709991267,9.1261157455358,2.332075092367097,-0.05382257960201919,-0.5897643755983676,-0.29547596305866514,0.01293103448275862,0.3706896551724138,0.034482758620689655,1.0,8,8,False,0.5,116,0.02586206896551724,0.028400295000459833,0.7413793103448276,0.9741379310344828,0.11986765118954733,0.07418237710910834,0.45,,,,,1.5,,,,,0.4422297243924357,Retrieval-Prior Selector,-0.05,0.35,0.25,0.35,2.0,2.0,0.35,0.5,0.5,0.25,True,True
Retrieval-Prior Selector,232,9.044268375963739,2.3215263865509113,9.1261157455358,2.332075092367097,-0.08184736957206375,-0.89684781307331,-0.4523313080903279,0.01293103448275862,0.3706896551724138,0.034482758620689655,1.0,8,8,False,0.5,116,0.02586206896551724,0.043187997640511934,0.7413793103448276,0.9741379310344828,0.11986765118954733,0.07418237710910834,0.45,,,,,1.5,,,,,-0.16060776588354864,Retrieval-Prior Selector,-0.05,0.35,0.4,0.35,2.0,2.0,0.35,0.5,0.5,0.25,True,True
Retrieval-Prior Selector,232,9.075984539295655,2.3258506230294542,9.1261157455358,2.332075092367097,-0.05013120624014584,-0.549315914711429,-0.26690689898129927,0.01293103448275862,0.3232758620689655,0.034482758620689655,1.0,8,8,False,0.33620689655172414,78,0.038461538461538464,0.02645248623303856,0.9615384615384616,0.9615384615384616,0.07731637094202742,0.08302715871350043,0.45,,,,,1.5,,,,,0.5216343606277998,Retrieval-Prior Selector,0.05,0.35,0.25,0.35,2.0,2.0,0.35,0.5,0.5,0.25,True,True
Retrieval-Prior Selector,232,9.049986240718146,2.3225736209130488,9.1261157455358,2.332075092367097,-0.07612950481765551,-0.8341939424938251,-0.4074256204015166,0.01293103448275862,0.3232758620689655,0.034482758620689655,1.0,8,8,False,0.33620689655172414,78,0.038461538461538464,0.04017088015936033,0.9615384615384616,0.9615384615384616,0.07731637094202742,0.08302715871350043,0.45,,,,,1.5,,,,,-0.037611545681031644,Retrieval-Prior Selector,0.05,0.35,0.4,0.35,2.0,2.0,0.35,0.5,0.5,0.25,True,True
Retrieval-Prior Selector,232,9.104224871768071,2.329834139068176,9.1261157455358,2.332075092367097,-0.02189087376772909,-0.23987065641207195,-0.09609267285802883,0.0,0.12931034482758622,0.0,0.5,4,8,False,0.5,116,0.0,0.011551049344316638,0.25862068965517243,1.0,0.021523361785267456,0.042663770176685184,0.45,,,,,1.5,,,,,1.1291083567015954,Retrieval-Prior Selector,-0.05,0.15,0.25,0.35,2.0,2.0,0.35,0.5,0.5,0.5,True,True
Retrieval-Prior Selector,232,9.092913270512245,2.328670485718306,9.1261157455358,2.332075092367097,-0.03320247502355854,-0.363818254260204,-0.1459904376722538,0.0,0.12931034482758622,0.0,0.5,4,8,False,0.5,116,0.0,0.017519786163855407,0.25862068965517243,1.0,0.021523361785267456,0.042663770176685184,0.45,,,,,1.5,,,,,0.8857860224626879,Retrieval-Prior Selector,-0.05,0.15,0.4,0.35,2.0,2.0,0.35,0.5,0.5,0.5,True,True
Retrieval-Prior Selector,232,9.103971357412238,2.329817188059328,9.1261157455358,2.332075092367097,-0.02214438812356308,-0.24264855626151818,-0.0968195366211609,0.0,0.12931034482758622,0.0,0.5,4,8,False,0.12931034482758622,30,0.0,0.01168482001353716,1.0,1.0,0.015870264884000593,0.04198989064381906,0.45,,,,,1.5,,,,,1.1236550434677388,Retrieval-Prior Selector,0.05,0.15,0.25,0.35,2.0,2.0,0.35,0.5,0.5,0.5,True,True
Retrieval-Prior Selector,232,9.092572391629874,2.328646296959771,9.1261157455358,2.332075092367097,-0.033543353905927734,-0.36755345652480503,-0.14702765806495363,0.0,0.12931034482758622,0.0,0.5,4,8,False,0.12931034482758622,30,0.0,0.017699656041707732,1.0,1.0,0.015870264884000593,0.04198989064381906,0.45,,,,,1.5,,,,,0.8784534226410403,Retrieval-Prior Selector,0.05,0.15,0.4,0.35,2.0,2.0,0.35,0.5,0.5,0.5,True,True
Retrieval-Prior Selector,232,9.089461915283607,2.3279014118018844,9.1261157455358,2.332075092367097,-0.03665383025219485,-0.4016367010243068,-0.17896853154413744,0.0,0.2543103448275862,0.0,0.625,5,8,False,0.5,116,0.0,0.019340945747239133,0.5086206896551724,1.0,0.06051022703139193,0.057989467888798225,0.45,,,,,1.5,,,,,0.8115443840309106,Retrieval-Prior Selector,-0.05,0.25,0.25,0.35,2.0,2.0,0.35,0.5,0.5,0.5,True,True
Retrieval-Prior Selector,232,9.07030014697212,2.3257687222259738,9.1261157455358,2.332075092367097,-0.05581559856368128,-0.6116030089780979,-0.27041882719481786,0.0,0.2543103448275862,0.0,0.625,5,8,False,0.5,116,0.0,0.02945194148175539,0.5086206896551724,1.0,0.06051022703139193,0.057989467888798225,0.45,,,,,1.5,,,,,0.39935816138679425,Retrieval-Prior Selector,-0.05,0.25,0.4,0.35,2.0,2.0,0.35,0.5,0.5,0.5,True,True
Retrieval-Prior Selector,232,9.09004691297961,2.327998459964996,9.1261157455358,2.332075092367097,-0.036068832556192816,-0.39522655116786515,-0.17480708052512836,0.0,0.23275862068965517,0.0,0.625,5,8,False,0.23275862068965517,54,0.0,0.019032262899558904,1.0,1.0,0.04213600524391885,0.0583688106958178,0.45,,,,,1.5,,,,,0.8241281908409568,Retrieval-Prior Selector,0.05,0.25,0.25,0.35,2.0,2.0,0.35,0.5,0.5,0.5,True,True
Retrieval-Prior Selector,232,9.071205168814505,2.3259294107628636,9.1261157455358,2.332075092367097,-0.05491057672129665,-0.6016861739671439,-0.2635284600395413,0.0,0.23275862068965517,0.0,0.625,5,8,False,0.23275862068965517,54,0.0,0.028974393071856827,1.0,1.0,0.04213600524391885,0.0583688106958178,0.45,,,,,1.5,,,,,0.41882596459571964,Retrieval-Prior Selector,0.05,0.25,0.4,0.35,2.0,2.0,0.35,0.5,0.5,0.5,True,True
Retrieval-Prior Selector,232,9.072491650544585,2.3251960575831427,9.1261157455358,2.332075092367097,-0.05362409499121573,-0.5875894677172828,-0.2949748392310403,0.01293103448275862,0.36637931034482757,0.034482758620689655,1.0,8,8,False,0.5,116,0.02586206896551724,0.028295561605264887,0.7327586206896551,0.9741379310344828,0.11826939398002459,0.07310521706642742,0.45,,,,,1.5,,,,,0.44649930017741934,Retrieval-Prior Selector,-0.05,0.35,0.25,0.35,2.0,2.0,0.35,0.5,0.5,0.5,True,True
Retrieval-Prior Selector,232,9.044544370430609,2.3215420409644496,9.1261157455358,2.332075092367097,-0.08157137510519265,-0.8938235859622023,-0.4516600426785726,0.01293103448275862,0.36637931034482757,0.034482758620689655,1.0,8,8,False,0.5,116,0.02586206896551724,0.04304236500202465,0.7327586206896551,0.9741379310344828,0.11826939398002459,0.07310521706642742,0.45,,,,,1.5,,,,,-0.1546708860026953,Retrieval-Prior Selector,-0.05,0.35,0.4,0.35,2.0,2.0,0.35,0.5,0.5,0.5,True,True
Retrieval-Prior Selector,232,9.076208673171115,2.3258467473781335,9.1261157455358,2.332075092367097,-0.04990707236468705,-0.5468599533641995,-0.2670730879396578,0.01293103448275862,0.31896551724137934,0.034482758620689655,1.0,8,8,False,0.33189655172413796,77,0.03896103896103896,0.02633421861692476,0.961038961038961,0.961038961038961,0.07611664850560003,0.08197669332593675,0.45,,,,,1.5,,,,,0.5264556742973053,Retrieval-Prior Selector,0.05,0.35,0.25,0.35,2.0,2.0,0.35,0.5,0.5,0.5,True,True
Retrieval-Prior Selector,232,9.050303010994567,2.322561083309845,9.1261157455358,2.332075092367097,-0.07581273454123384,-0.8307229118285825,-0.40796323615801205,0.01293103448275862,0.31896551724137934,0.034482758620689655,1.0,8,8,False,0.33189655172413796,77,0.03896103896103896,0.040003731550648625,0.961038961038961,0.961038961038961,0.07611664850560003,0.08197669332593675,0.45,,,,,1.5,,,,,-0.030797542841554892,Retrieval-Prior Selector,0.05,0.35,0.4,0.35,2.0,2.0,0.35,0.5,0.5,0.5,True,True
Retrieval-Prior Selector,232,9.104859273256764,2.3298526798382406,9.1261157455358,2.332075092367097,-0.021256472279036407,-0.2329191613216449,-0.09529763971155084,0.0,0.125,0.0,0.5,4,8,False,0.5,116,0.0,0.011216297841121738,0.25,1.0,0.021002240060977596,0.04093970936642852,0.45,,,,,1.5,,,,,1.1427548818559203,Retrieval-Prior Selector,-0.05,0.15,0.25,0.35,2.0,2.0,0.35,0.5,0.5,0.85,True,True
Retrieval-Prior Selector,232,9.093842536600858,2.328697248867077,9.1261157455358,2.332075092367097,-0.0322732089349445,-0.3536357613628302,-0.14484282674221968,0.0,0.125,0.0,0.5,4,8,False,0.5,116,0.0,0.01702944491217798,0.25,1.0,0.021002240060977596,0.04093970936642852,0.45,,,,,1.5,,,,,0.9057753403936102,Retrieval-Prior Selector,-0.05,0.15,0.4,0.35,2.0,2.0,0.35,0.5,0.5,0.85,True,True
Retrieval-Prior Selector,232,9.104605758900929,2.329835728829393,9.1261157455358,2.332075092367097,-0.021509986634870398,-0.2356970611711106,-0.09602450347466387,0.0,0.125,0.0,0.5,4,8,False,0.125,29,0.0,0.01135006851034226,1.0,1.0,0.015349143159710732,0.0402658298335624,0.45,,,,,1.5,,,,,1.1373015686220442,Retrieval-Prior Selector,0.05,0.15,0.25,0.35,2.0,2.0,0.35,0.5,0.5,0.85,True,True
Retrieval-Prior Selector,232,9.093501657718488,2.3286730601085424,9.1261157455358,2.332075092367097,-0.032614087817313696,-0.35737096362743126,-0.1458800471349195,0.0,0.125,0.0,0.5,4,8,False,0.125,29,0.0,0.0172093147900303,1.0,1.0,0.015349143159710732,0.0402658298335624,0.45,,,,,1.5,,,,,0.8984427405719625,Retrieval-Prior Selector,0.05,0.15,0.4,0.35,2.0,2.0,0.35,0.5,0.5,0.85,True,True
Retrieval-Prior Selector,232,9.091816470768178,2.3281886094311393,9.1261157455358,2.332075092367097,-0.03429927476762417,-0.37583650795594137,-0.16665342089596935,0.0,0.23706896551724138,0.0,0.625,5,8,False,0.5,116,0.0,0.018098529072839358,0.47413793103448276,1.0,0.058116095093313856,0.053724104914481784,0.45,,,,,1.5,,,,,0.8621929105872714,Retrieval-Prior Selector,-0.05,0.25,0.25,0.35,2.0,2.0,0.35,0.5,0.5,0.85,True,True
Retrieval-Prior Selector,232,9.073870802307898,2.326171279390133,9.1261157455358,2.332075092367097,-0.05224494322790132,-0.5724773236216255,-0.2531570690400122,0.0,0.23706896551724138,0.0,0.625,5,8,False,0.5,116,0.0,0.02756783139950076,0.47413793103448276,1.0,0.058116095093313856,0.053724104914481784,0.45,,,,,1.5,,,,,0.4761660483883593,Retrieval-Prior Selector,-0.05,0.25,0.4,0.35,2.0,2.0,0.35,0.5,0.5,0.85,True,True
Retrieval-Prior Selector,232,9.092355620852624,2.3282666611476475,9.1261157455358,2.332075092367097,-0.03376012468317877,-0.36992873625012,-0.16330654255448776,0.0,0.21982758620689655,0.0,0.625,5,8,False,0.21982758620689655,51,0.0,0.01781403840812217,1.0,1.0,0.03990682125606462,0.05384439823437737,0.45,,,,,1.5,,,,,0.8737904955874367,Retrieval-Prior Selector,0.05,0.25,0.25,0.35,2.0,2.0,0.35,0.5,0.5,0.85,True,True
Retrieval-Prior Selector,232,9.074695180221,2.3262954988017546,9.1261157455358,2.332075092367097,-0.0514205653148021,-0.563444149649431,-0.24783050766573703,0.0,0.21982758620689655,0.0,0.625,5,8,False,0.21982758620689655,51,0.0,0.027132835973844815,1.0,1.0,0.03990682125606462,0.05384439823437737,0.45,,,,,1.5,,,,,0.49389913087367276,Retrieval-Prior Selector,0.05,0.25,0.4,0.35,2.0,2.0,0.35,0.5,0.5,0.85,True,True
Retrieval-Prior Selector,232,9.074150500309337,2.325451857933376,9.1261157455358,2.332075092367097,-0.05196524522646569,-0.5694125147924244,-0.28400605224928,0.01293103448275862,0.35344827586206895,0.034482758620689655,1.0,8,8,False,0.5,116,0.02586206896551724,0.027420244535204256,0.7068965517241379,0.9741379310344828,0.11603716175169737,0.06962047010904632,0.45,,,,,1.5,,,,,0.48218259450349066,Retrieval-Prior Selector,-0.05,0.35,0.25,0.35,2.0,2.0,0.35,0.5,0.5,0.85,True,True
Retrieval-Prior Selector,232,9.04705488068433,2.321898744657467,9.1261157455358,2.332075092367097,-0.07906086485147132,-0.8663145084864075,-0.4363644935491663,0.01293103448275862,0.35344827586206895,0.034482758620689655,1.0,8,8,False,0.5,116,0.02586206896551724,0.041717656444118775,0.7068965517241379,0.9741379310344828,0.11603716175169737,0.06962047010904632,0.45,,,,,1.5,,,,,-0.10066763736878293,Retrieval-Prior Selector,-0.05,0.35,0.4,0.35,2.0,2.0,0.35,0.5,0.5,0.85,True,True
Retrieval-Prior Selector,232,9.077759004245042,2.3260639936571588,9.1261157455358,2.332075092367097,-0.048356741290759966,-0.529872100969418,-0.25775750977475226,0.01293103448275862,0.3103448275862069,0.034482758620689655,1.0,8,8,False,0.3232758620689655,75,0.04,0.025516163068984115,0.96,0.96,0.07477631714376907,0.07867885183650823,0.45,,,,,1.5,,,,,0.5598046376508997,Retrieval-Prior Selector,0.05,0.35,0.25,0.35,2.0,2.0,0.35,0.5,0.5,0.85,True,True
Retrieval-Prior Selector,232,9.052650317579474,2.32286374618126,9.1261157455358,2.332075092367097,-0.07346542795632714,-0.8050021490442264,-0.39498497181706244,0.01293103448275862,0.3103448275862069,0.034482758620689655,1.0,8,8,False,0.3232758620689655,75,0.04,0.03876513986736611,0.96,0.96,0.07477631714376907,0.07867885183650823,0.45,,,,,1.5,,,,,0.019695053608451474,Retrieval-Prior Selector,0.05,0.35,0.4,0.35,2.0,2.0,0.35,0.5,0.5,0.85,True,True
Bayes-Abstain Selector,232,9.122737537226124,2.3318760222271204,9.1261157455358,2.332075092367097,-0.0033782083096762896,-0.03701693469784818,-0.008536180493274686,0.0,0.017241379310344827,0.0,0.125,1,8,False,0.2543103448275862,59,0.0,0.001782562509586814,0.06779661016949153,1.0,0.004933637276825356,0.007991310783139192,0.5,,,,,1.5,,,,,1.5273318151104156,Bayes-Abstain Selector,0.0,0.1,0.2,0.35,2.0,2.0,0.35,0.5,0.25,0.5,True,True
Bayes-Abstain Selector,232,9.120513696921137,2.331741856446568,9.1261157455358,2.332075092367097,-0.005602048614663934,-0.06138480778381335,-0.014289244809955344,0.0,0.017241379310344827,0.0,0.125,1,8,False,0.2543103448275862,59,0.0,0.002956005350167281,0.06779661016949153,1.0,0.004933637276825356,0.007991310783139192,0.5,,,,,1.5,,,,,1.479495085212841,Bayes-Abstain Selector,0.0,0.1,0.35,0.35,2.0,2.0,0.35,0.5,0.25,0.5,True,True
Bayes-Abstain Selector,232,9.118555413125238,2.3316154342240054,9.1261157455358,2.332075092367097,-0.007560332410563255,-0.08284282835199465,-0.019710263302636737,0.0,0.017241379310344827,0.0,0.125,1,8,False,0.2543103448275862,59,0.0,0.003989323297939418,0.06779661016949153,1.0,0.004933637276825356,0.007991310783139192,0.5,,,,,1.5,,,,,1.437370705689217,Bayes-Abstain Selector,0.0,0.1,0.5,0.35,2.0,2.0,0.35,0.5,0.25,0.5,True,True
Bayes-Abstain Selector,232,9.122737537226124,2.3318760222271204,9.1261157455358,2.332075092367097,-0.0033782083096762896,-0.03701693469784818,-0.008536180493274686,0.0,0.017241379310344827,0.0,0.125,1,8,False,0.017241379310344827,4,0.0,0.001782562509586814,1.0,1.0,0.0015870219335366537,0.006391075154924427,0.5,,,,,1.5,,,,,1.982504228903519,Bayes-Abstain Selector,0.1,0.1,0.2,0.35,2.0,2.0,0.35,0.5,0.25,0.5,True,True
Bayes-Abstain Selector,232,9.120513696921137,2.331741856446568,9.1261157455358,2.332075092367097,-0.005602048614663934,-0.06138480778381335,-0.014289244809955344,0.0,0.017241379310344827,0.0,0.125,1,8,False,0.017241379310344827,4,0.0,0.002956005350167281,1.0,1.0,0.0015870219335366537,0.006391075154924427,0.5,,,,,1.5,,,,,1.9346674990059445,Bayes-Abstain Selector,0.1,0.1,0.35,0.35,2.0,2.0,0.35,0.5,0.25,0.5,True,True
Bayes-Abstain Selector,232,9.118555413125238,2.3316154342240054,9.1261157455358,2.332075092367097,-0.007560332410563255,-0.08284282835199465,-0.019710263302636737,0.0,0.017241379310344827,0.0,0.125,1,8,False,0.017241379310344827,4,0.0,0.003989323297939418,1.0,1.0,0.0015870219335366537,0.006391075154924427,0.5,,,,,1.5,,,,,1.8925431194823206,Bayes-Abstain Selector,0.1,0.1,0.5,0.35,2.0,2.0,0.35,0.5,0.25,0.5,True,True
Bayes-Abstain Selector,232,9.122737537226124,2.3318760222271204,9.1261157455358,2.332075092367097,-0.0033782083096762896,-0.03701693469784818,-0.008536180493274686,0.0,0.017241379310344827,0.0,0.125,1,8,False,0.017241379310344827,4,0.0,0.001782562509586814,1.0,1.0,0.0015870219335366537,0.006391075154924427,0.5,,,,,1.5,,,,,1.982504228903519,Bayes-Abstain Selector,0.2,0.1,0.2,0.35,2.0,2.0,0.35,0.5,0.25,0.5,True,True
Bayes-Abstain Selector,232,9.120513696921137,2.331741856446568,9.1261157455358,2.332075092367097,-0.005602048614663934,-0.06138480778381335,-0.014289244809955344,0.0,0.017241379310344827,0.0,0.125,1,8,False,0.017241379310344827,4,0.0,0.002956005350167281,1.0,1.0,0.0015870219335366537,0.006391075154924427,0.5,,,,,1.5,,,,,1.9346674990059445,Bayes-Abstain Selector,0.2,0.1,0.35,0.35,2.0,2.0,0.35,0.5,0.25,0.5,True,True
Bayes-Abstain Selector,232,9.118555413125238,2.3316154342240054,9.1261157455358,2.332075092367097,-0.007560332410563255,-0.08284282835199465,-0.019710263302636737,0.0,0.017241379310344827,0.0,0.125,1,8,False,0.017241379310344827,4,0.0,0.003989323297939418,1.0,1.0,0.0015870219335366537,0.006391075154924427,0.5,,,,,1.5,,,,,1.8925431194823206,Bayes-Abstain Selector,0.2,0.1,0.5,0.35,2.0,2.0,0.35,0.5,0.25,0.5,True,True
Bayes-Abstain Selector,232,9.104402600045749,2.3298535003831287,9.1261157455358,2.332075092367097,-0.02171314549005292,-0.23792318738540155,-0.09526245452874077,0.0,0.1724137931034483,0.0,0.5,4,8,False,0.4396551724137931,102,0.0,0.011457268341004462,0.39215686274509803,1.0,0.026903291200773533,0.04072285136134454,0.5,,,,,1.5,,,,,1.1329314457945092,Bayes-Abstain Selector,0.0,0.2,0.2,0.35,2.0,2.0,0.35,0.5,0.25,0.5,True,True
Bayes-Abstain Selector,232,9.090064347353934,2.32838833031563,9.1261157455358,2.332075092367097,-0.03605139818186771,-0.39503551289055544,-0.15808933630504493,0.0,0.1724137931034483,0.0,0.5,4,8,False,0.4396551724137931,102,0.0,0.019023063389285656,0.39215686274509803,1.0,0.026903291200773533,0.04072285136134454,0.5,,,,,1.5,,,,,0.8245032193237316,Bayes-Abstain Selector,0.0,0.2,0.35,0.35,2.0,2.0,0.35,0.5,0.25,0.5,True,True
Bayes-Abstain Selector,232,9.077394614455596,2.327084679641547,9.1261157455358,2.332075092367097,-0.04872113108020384,-0.5338649255095326,-0.2139902235774762,0.0,0.1724137931034483,0.0,0.5,4,8,False,0.4396551724137931,102,0.0,0.025708438831162063,0.39215686274509803,1.0,0.026903291200773533,0.04072285136134454,0.5,,,,,1.5,,,,,0.5519662978672263,Bayes-Abstain Selector,0.0,0.2,0.5,0.35,2.0,2.0,0.35,0.5,0.25,0.5,True,True
Bayes-Abstain Selector,232,9.105050978619845,2.32995625963632,9.1261157455358,2.332075092367097,-0.021064766915957312,-0.23081853748324357,-0.09085611044971975,0.0,0.15517241379310345,0.0,0.5,4,8,False,0.15517241379310345,36,0.0,0.011115141618122491,1.0,1.0,0.0199629515170324,0.03728222934593169,0.5,,,,,1.5,,,,,1.1468786301543066,Bayes-Abstain Selector,0.1,0.2,0.2,0.35,2.0,2.0,0.35,0.5,0.25,0.5,True,True
Bayes-Abstain Selector,232,9.09113092865619,2.3285523997801323,9.1261157455358,2.332075092367097,-0.03498481687961029,-0.38334837971334457,-0.15105399407546183,0.0,0.15517241379310345,0.0,0.5,4,8,False,0.15517241379310345,36,0.0,0.018460265696383014,1.0,1.0,0.0199629515170324,0.03728222934593169,0.5,,,,,1.5,,,,,0.8474463063589952,Bayes-Abstain Selector,0.1,0.2,0.35,0.35,2.0,2.0,0.35,0.5,0.25,0.5,True,True
Bayes-Abstain Selector,232,9.078821043169665,2.3272954696326233,9.1261157455358,2.332075092367097,-0.04729470236613594,-0.5182347411870972,-0.20495149275520558,0.0,0.15517241379310345,0.0,0.5,4,8,False,0.15517241379310345,36,0.0,0.024955762230073716,1.0,1.0,0.0199629515170324,0.03728222934593169,0.5,,,,,1.5,,,,,0.5826500142114285,Bayes-Abstain Selector,0.1,0.2,0.5,0.35,2.0,2.0,0.35,0.5,0.25,0.5,True,True
