config_id,sample_key,sample_id,split,dataset,backbone,horizon,seed,raw_gap,post_lrbn_gap,repair_ratio,conflict_cosine,norm_ratio,tail_volatility,anchor_disagreement,true_boundary_jump,mse_lrbn,mse_bp,delta_mse_vs_lrbn,harm_vs_lrbn,effective_strength,case_type
ETTh1_DLinear_96_seed2026,test::test_00041,test_00041,test,ETTh1,DLinear,96,2026,7.67152911616383,5.501336033375028,0.28288924755611045,0.7337600177230087,0.34134527412015087,0.43494005555811593,0.44749466241636315,0.16324065602303037,4.707931821797694,2.4584469390782098,-2.2494848827194844,0,1.0,top_win
ETTm1_DLinear_96_seed2026,test::test_00066,test_00066,test,ETTm1,DLinear,96,2026,19.707826045684914,13.5102875042654,0.3144709394258619,-0.3039517272194307,0.8167873665635053,0.23470198535737324,0.1398937747231782,0.8990124207032865,3.961657051630258,1.7253631389459123,-2.2362939126843457,0,1.0,top_win
ETTm1_PatchTST_96_seed2026,test::test_00074,test_00074,test,ETTm1,PatchTST,96,2026,7.537762747770595,8.378381566878565,-0.11152099228762635,0.08612948751694546,1.1858422304358613,0.29368110062295794,0.5671684205986625,1.4369324382973627,6.594703549228498,4.449747199269154,-2.144956349959344,0,1.0,top_win
ETTh1_DLinear_192_seed2026,test::test_00083,test_00083,test,ETTh1,DLinear,192,2026,0.7117626393728224,4.359348503224046,-5.124722071036147,-0.7139085320932366,0.20188705144495964,0.3913100865274704,0.0776025673215086,0.18144178349723084,10.30506052344665,8.1663057671925,-2.1387547562541513,0,1.0,top_win
ETTm1_PatchTST_96_seed2026,test::test_00028,test_00028,test,ETTm1,PatchTST,96,2026,13.75151452871974,12.148441899673829,0.11657426326743248,0.01838347942993933,0.7778457487750979,0.19225392188464166,0.780044858712004,0.0,5.178000066018533,3.083330430994348,-2.094669635024185,0,1.0,top_win
ETTh1_DLinear_192_seed2026,test::test_00070,test_00070,test,ETTh1,DLinear,192,2026,1.1308683206788224,3.984649672205209,-2.5235310233960675,-0.675908880395612,0.34073706859914493,0.5784096946029601,0.7214609884546431,0.36479315953519326,5.123370236220919,3.0743856625606845,-2.0489845736602343,0,1.0,top_win
ETTh1_PatchTST_192_seed2026,test::test_00019,test_00019,test,ETTh1,PatchTST,192,2026,1.4180033041326674,2.258914231357242,-0.5930246384928441,-0.0366084215230732,0.38664003994629864,0.5238551263139376,0.2821389844427349,1.0747240443393171,20.15917133479004,18.1286054464512,-2.0305658883388418,0,1.0,top_win
ETTm1_PatchTST_192_seed2026,test::test_00059,test_00059,test,ETTm1,PatchTST,192,2026,2.5511231645620924,4.59911149648089,-0.8027790685279381,0.014871609762453112,0.7240023970309294,0.33279047511049176,0.04928025757915178,0.0,9.024643069991177,6.994310569050131,-2.0303325009410456,0,1.0,top_win
ETTm1_DLinear_96_seed2026,test::test_00074,test_00074,test,ETTm1,DLinear,96,2026,4.3082909568103505,7.655542781714312,-0.7769326161937284,0.5614768398561534,0.3596768954521439,0.29368110062295794,0.5671684205986625,1.4369324382973627,6.970658646056059,4.949099601793218,-2.0215590442628404,0,1.0,top_win
ETTh1_DLinear_96_seed2026,test::test_00030,test_00030,test,ETTh1,DLinear,96,2026,3.104291210445902,2.1041701072622234,0.322173740904119,0.7170253064766136,0.277134227886667,0.7580716951042664,0.13617887859423883,0.3719966090558396,6.403909263228113,4.446192872215044,-1.9577163910130686,0,1.0,top_win
ETTh1_PatchTST_192_seed2026,test::test_00066,test_00066,test,ETTh1,PatchTST,192,2026,7.760349857553041,5.5016368212785824,0.2910581472194932,0.01536260353526955,0.8364975077513065,0.4713712998956759,0.4179295954383868,1.0458852715664082,9.85932591192847,7.916100005343953,-1.9432259065845177,0,1.0,top_win
ETTh1_PatchTST_192_seed2026,test::test_00083,test_00083,test,ETTh1,PatchTST,192,2026,4.3556245767264405,3.9080209114227498,0.10276452443224826,0.040168245837672874,0.5219392181697042,0.3913100865274704,0.0776025673215086,0.18144178349723084,10.60528543173027,8.67104242766119,-1.9342430040690797,0,1.0,top_win
ETTm1_DLinear_192_seed2026,test::test_00059,test_00059,test,ETTm1,DLinear,192,2026,5.825082281445635,4.072667042378553,0.3008395719418413,-0.5086166898308091,0.18988552282731286,0.33279047511049176,0.04928025757915178,0.0,9.391057836885823,7.518176948056535,-1.8728808888292878,0,1.0,top_win
ETTh1_DLinear_192_seed2026,test::test_00066,test_00066,test,ETTh1,DLinear,192,2026,2.0244263921269625,5.759051517563347,-1.8447818501128181,-0.6904169595563243,0.369704531740188,0.4713712998956759,0.4179295954383868,1.0458852715664082,8.498057423209483,6.641374528489794,-1.8566828947196887,0,1.0,top_win
ETTm1_DLinear_96_seed2026,test::test_00028,test_00028,test,ETTm1,DLinear,96,2026,17.311769598110235,10.124600220992926,0.4151608746180405,-0.3434040381390346,0.5060219141281737,0.19225392188464166,0.780044858712004,0.0,5.5016434646200265,3.6600007569131807,-1.8416427077068458,0,1.0,top_win
ETTh1_PatchTST_96_seed2026,test::test_00005,test_00005,test,ETTh1,PatchTST,96,2026,5.178004431436216,7.3129379256576446,-0.4123081583399082,-0.047913649865092396,1.1282436478388966,0.6082270963075354,1.0331119036755565,0.8089085523924641,4.560357171186077,2.7535990152571297,-1.806758155928947,0,1.0,top_win
ETTm1_PatchTST_192_seed2026,test::test_00028,test_00028,test,ETTm1,PatchTST,192,2026,4.424030083975013,9.64090925979281,-1.1792141948691799,0.030168355496692265,0.7512981088178857,0.21309238004840958,0.08806825156802897,1.3186778426153183,4.987211789371053,3.20600181430294,-1.7812099750681134,0,1.0,top_win
