sample_id,dataset,backbone,horizon,seed,split,delta_bp_vs_lrbn,g_L,g_y,repair_ratio,A_bp,conflict_cosine,case_type,segment_harm_pattern,save_path
test_00031,ETTh1,DLinear,192,2026,test,-1.6201990515410656,2.225387789481681,0.3725976815616544,0.5469260195938457,7.8844643358494295,0.6918187574602235,top_win,,
test_00059,ETTh1,DLinear,192,2026,test,-1.5602139564372202,1.8602122026624188,0.6801905954315852,0.6627648892375357,21.150250087769674,0.6983379835223344,top_win,,
test_00067,ETTh1,DLinear,192,2026,test,-1.3111536685619463,2.764985259422673,0.7028001692957896,-5.09014117861886,6.693144276476771,-0.698859706055115,top_win,,
test_00042,ETTh1,DLinear,192,2026,test,-1.260383462246084,3.2739759775591226,0.4294594235501709,0.5679974233592813,6.83011225638113,0.7117333490104945,top_win,,
test_00022,ETTh1,DLinear,192,2026,test,-1.219736402184066,8.138690924452801,0.6587898400333404,0.3727683021960947,2.211387912164688,0.709149372715613,top_win,,
test_00084,ETTh1,DLinear,192,2026,test,-1.1710868143224653,2.0312033101472378,0.0,-0.38674271805390936,10.934416264883769,-0.7140765587097225,top_win,,
test_00005,ETTh1,DLinear,192,2026,test,-0.980361907061944,1.8357069718375982,1.45082063541496,0.5456562485795271,6.790925147147548,0.6047735983648853,top_win,,
test_00085,ETTh1,DLinear,192,2026,test,-0.9286467527991782,5.151530409413089,0.5093469986508606,-1.8793600545434699,6.543635340605697,-0.7046149825157286,top_win,,
test_00071,ETTh1,DLinear,192,2026,test,-0.8129807521271724,2.815294525377627,0.5049878514841692,-14.999395372397435,3.5267103199370835,-0.6744135931418842,top_win,,
test_00025,ETTh1,DLinear,192,2026,test,-0.8034578200443239,3.603268732894222,1.7737418554521545,0.13190255998449352,14.084934020096831,-0.682358926086897,top_win,,
test_00026,ETTh1,DLinear,192,2026,test,-0.6946083394058409,2.4964519099823668,0.7856858121487894,-2.1749414988091913,5.62394377180637,-0.6656010258365941,top_win,,
test_00058,ETTh1,DLinear,192,2026,test,-0.6819163543092035,2.183433341524773,0.0,0.773961342239404,27.06838927190972,0.6942638684279375,top_win,,
test_00077,ETTh1,DLinear,192,2026,test,0.9620827047015155,0.6132439882846753,0.32892230271717365,0.7086300123281628,-73.40692813573268,-0.6780394758504605,low_gap_high_repair_harm,,
test_00090,ETTh1,DLinear,192,2026,test,0.36375290277488137,0.9333383805648415,0.718625238738306,0.7640884184462264,-9.662252291311656,0.7148007475391186,low_gap_high_repair_harm,,
test_00087,ETTh1,DLinear,192,2026,test,0.21539199453444358,0.8815530045861139,2.4426402608033397,0.7922682516022695,-8.07270027059772,0.7134676663627261,low_gap_high_repair_harm,,
test_00044,ETTh1,DLinear,192,2026,test,0.19080457356629887,0.8671042001712915,0.46649965733174126,0.8262750108866121,-13.846666676155385,0.7066528369011132,low_gap_high_repair_harm,,
test_00074,ETTh1,DLinear,192,2026,test,0.17651298304103946,0.8509487284117829,0.0,0.7951367344996076,-21.662954720173833,-0.6809756222382147,low_gap_high_repair_harm,,
test_00094,ETTh1,DLinear,192,2026,test,0.15115378868552343,0.781761507552753,1.890985399430498,0.796268890328092,-6.399975769043416,0.7057989790306719,low_gap_high_repair_harm,,
test_00023,ETTh1,DLinear,192,2026,test,0.12342508573146027,0.9530010144859876,2.0476632262442234,0.8732369856186877,-20.516063384228143,0.6919894281740601,low_gap_high_repair_harm,,
test_00054,ETTh1,DLinear,192,2026,test,0.09894345514714198,0.9399756525917222,0.0,0.7335398155336399,-7.062891007589923,-0.6814223236406604,low_gap_high_repair_harm,,
test_00075,ETTh1,DLinear,192,2026,test,0.08870513615383402,0.212114391655463,1.1706225822377823,0.9576195083767417,-180.57763469083264,-0.6861822251233076,low_gap_high_repair_harm,,
test_00038,ETTh1,DLinear,192,2026,test,0.07110665739281075,0.5890012236983856,0.0,0.8902165571479782,-24.55823047960175,-0.6879240066738342,low_gap_high_repair_harm,,
test_00064,ETTh1,DLinear,192,2026,test,0.07033894775774918,0.0690744873248829,0.0,0.9686599091915565,-164.04174597266004,0.72557148603783,low_gap_high_repair_harm,,
test_00040,ETTh1,DLinear,192,2026,test,0.05601863284895359,0.25573268339323135,0.24891006644762786,0.9161264265907122,-30.94874366491654,-0.6934614684394571,low_gap_high_repair_harm,,
test_00046,ETTh1,DLinear,192,2026,test,0.05139609330054018,0.120934714885734,0.36941240004176634,0.9779140425981857,-291.8465365459859,0.7122509146109693,low_gap_high_repair_harm,,
test_00063,ETTh1,DLinear,192,2026,test,0.004785773196913645,0.024901766864869973,0.3999294646462863,0.9938630820439041,-330.846979703643,0.7216915293784106,low_gap_high_repair_harm,,
test_00050,ETTh1,DLinear,192,2026,test,-0.004573269958368709,0.02908553380368519,0.0,0.9854198168588563,75.79295598102344,-0.6901031772809986,low_gap_high_repair_harm,,
test_00039,ETTh1,DLinear,192,2026,test,-0.012247015507166559,0.4628018370078525,0.7078479693838731,0.8552584475907069,2.4165636020734818,0.6978297098012347,low_gap_high_repair_harm,,
test_00093,ETTh1,DLinear,192,2026,test,-0.024820064996629476,0.36103973597230776,1.0316751450932686,0.8577316829632893,5.908109810717568,-0.701506590528284,low_gap_high_repair_harm,,
test_00076,ETTh1,DLinear,192,2026,test,-0.042690830968108884,0.06885711673182317,3.414336706646461,0.9870849313788388,879.279149748408,0.685527752387284,low_gap_high_repair_harm,,
