split,method,config_id,sample_key,dataset,backbone,horizon,seed,boundary_gap,selected,raw_mse,lrbn_mse,method_mse,delta_vs_lrbn,case_type
test,HalluGuard-LRBN-BP-gated,ETTm1_PatchTST_192_seed2026,test::test_00058,ETTm1,PatchTST,192,2026,16.500577100956058,True,5.1445519257341,4.924304345286392,4.871496975845469,-0.05280736944092279,q4_bp_success_top30
test,HalluGuard-LRBN-BP-gated,ETTm1_DLinear_192_seed2026,test::test_00013,ETTm1,DLinear,192,2026,19.58715423786582,True,3.9161317282626524,1.7779068516008874,1.7496993716855498,-0.028207479915337563,q4_bp_success_top30
test,HalluGuard-LRBN-BP-gated,ETTm1_DLinear_192_seed2026,test::test_00055,ETTm1,DLinear,192,2026,292843.29999999993,True,3.1067817946170755,0.27411787124575104,0.2653595668672718,-0.008758304378479242,q4_bp_success_top30
test,HalluGuard-LRBN-BP-gated,ETTm1_DLinear_96_seed2026,test::test_00055,ETTm1,DLinear,96,2026,13207.900000000272,True,2.8150155040433247,0.34073065476525716,0.33992810888053165,-0.0008025458847255029,q4_bp_success_top30
test,HalluGuard-LRBN-BP-gated,ETTh1_DLinear_96_seed2026,test::test_00010,ETTh1,DLinear,96,2026,6.269410073744523,False,5.2952502190555615,3.034062990717281,3.034062990717281,0.0,q4_bp_success_top30
test,HalluGuard-LRBN-BP-gated,ETTh1_DLinear_96_seed2026,test::test_00019,ETTh1,DLinear,96,2026,6.4802831388080735,False,36.93951792183205,23.836751576609966,23.836751576609966,0.0,q4_bp_success_top30
test,HalluGuard-LRBN-BP-gated,ETTh1_DLinear_96_seed2026,test::test_00028,ETTh1,DLinear,96,2026,5.709837960830712,False,11.939154282513192,5.069240434185748,5.069240434185748,0.0,q4_bp_success_top30
test,HalluGuard-LRBN-BP-gated,ETTh1_DLinear_96_seed2026,test::test_00031,ETTh1,DLinear,96,2026,6.167841142544817,False,4.826192590370957,1.4592050828335765,1.4592050828335765,0.0,q4_bp_success_top30
test,HalluGuard-LRBN-BP-gated,ETTh1_DLinear_96_seed2026,test::test_00041,ETTh1,DLinear,96,2026,6.5605218739780184,False,15.20718444307682,4.707931821797694,4.707931821797694,0.0,q4_bp_success_top30
test,HalluGuard-LRBN-BP-gated,ETTh1_DLinear_96_seed2026,test::test_00042,ETTh1,DLinear,96,2026,7.2693474433919825,False,5.70935189513857,0.9237043824685811,0.9237043824685811,0.0,q4_bp_success_top30
test,HalluGuard-LRBN-BP-gated,ETTh1_DLinear_96_seed2026,test::test_00048,ETTh1,DLinear,96,2026,5.983932457467569,False,3.9308317796008296,2.1534622800051753,2.1534622800051753,0.0,q4_bp_success_top30
test,HalluGuard-LRBN-BP-gated,ETTh1_DLinear_96_seed2026,test::test_00059,ETTh1,DLinear,96,2026,6.18876320066805,False,23.27641720283492,8.112936515843082,8.112936515843082,0.0,q4_bp_success_top30
test,HalluGuard-LRBN-BP-gated,ETTh1_DLinear_96_seed2026,test::test_00060,ETTh1,DLinear,96,2026,10.39074349929633,False,7.357641205226564,1.4630096060991686,1.4630096060991686,0.0,q4_bp_success_top30
test,HalluGuard-LRBN-BP-gated,ETTh1_DLinear_96_seed2026,test::test_00077,ETTh1,DLinear,96,2026,5.93165289121304,False,14.165836397426823,3.0663426796978306,3.0663426796978306,0.0,q4_bp_success_top30
test,HalluGuard-LRBN-BP-gated,ETTh1_DLinear_96_seed2026,test::test_00082,ETTh1,DLinear,96,2026,7.824515303061343,False,2.4395197785021874,3.5356578975033828,3.5356578975033828,0.0,q4_bp_success_top30
test,HalluGuard-LRBN-BP-gated,ETTh1_DLinear_192_seed2026,test::test_00081,ETTh1,DLinear,192,2026,14.020438693479509,True,1.98475656635099,9.54557094283887,12.16854533340556,2.622974390566691,q4_bp_fail_top30
test,HalluGuard-LRBN-BP-gated,ETTm1_PatchTST_96_seed2026,test::test_00013,ETTm1,PatchTST,96,2026,21.82911995557345,True,2.7809315055780317,2.5784990329477164,3.641713851328081,1.0632148183803647,q4_bp_fail_top30
test,HalluGuard-LRBN-BP-gated,ETTm1_DLinear_96_seed2026,test::test_00013,ETTm1,DLinear,96,2026,23.218616091575868,True,2.087190367033479,2.3820027095484004,3.354848437103513,0.9728457275551126,q4_bp_fail_top30
test,HalluGuard-LRBN-BP-gated,ETTm1_DLinear_192_seed2026,test::test_00001,ETTm1,DLinear,192,2026,14.662498663631245,True,2.1807252136666286,2.8512287827171523,3.3910643232970537,0.5398355405799014,q4_bp_fail_top30
test,HalluGuard-LRBN-BP-gated,ETTm1_PatchTST_192_seed2026,test::test_00006,ETTm1,PatchTST,192,2026,1013864.0000000008,True,5.248764235833774,5.404535307852204,5.930673697988875,0.526138390136671,q4_bp_fail_top30
test,HalluGuard-LRBN-BP-gated,ETTm1_DLinear_192_seed2026,test::test_00006,ETTm1,DLinear,192,2026,648206.1999999997,True,2.683510622546754,4.582844951022698,4.835770671092055,0.2529257200693573,q4_bp_fail_top30
test,HalluGuard-LRBN-BP-gated,ETTm1_DLinear_96_seed2026,test::test_00001,ETTm1,DLinear,96,2026,18.01951815289677,True,2.273174989222166,1.7074766809496504,1.8723405280596637,0.16486384711001323,q4_bp_fail_top30
test,HalluGuard-LRBN-BP-gated,ETTm1_PatchTST_192_seed2026,test::test_00013,ETTm1,PatchTST,192,2026,25.683621196304784,True,2.1032930862088364,2.0165973635305163,2.1445286907110104,0.12793132718049405,q4_bp_fail_top30
test,HalluGuard-LRBN-BP-gated,ETTm1_PatchTST_96_seed2026,test::test_00001,ETTm1,PatchTST,96,2026,14.884506845967952,True,1.6729864063198425,1.4234697737158204,1.5411179866622202,0.11764821294639982,q4_bp_fail_top30
test,HalluGuard-LRBN-BP-gated,ETTm1_DLinear_192_seed2026,test::test_00080,ETTm1,DLinear,192,2026,482928.19999999995,True,1.5228467757387218,1.7360807392464706,1.8086914462860697,0.07261070703959915,q4_bp_fail_top30
test,HalluGuard-LRBN-BP-gated,ETTm1_PatchTST_192_seed2026,test::test_00080,ETTm1,PatchTST,192,2026,98088.19999999985,True,1.994626482893734,1.9239504988508571,1.941428794099384,0.017478295248526843,q4_bp_fail_top30
test,HalluGuard-LRBN-BP-gated,ETTm1_PatchTST_192_seed2026,test::test_00055,ETTm1,PatchTST,192,2026,680485.3,True,0.33266999377358986,0.3073979870617091,0.31927891738479414,0.011880930323085015,q4_bp_fail_top30
test,HalluGuard-LRBN-BP-gated,ETTm1_PatchTST_96_seed2026,test::test_00006,ETTm1,PatchTST,96,2026,678827.7000000003,True,1.6827125998460517,1.9464372928785636,1.950945236535554,0.004507943656990365,q4_bp_fail_top30
test,HalluGuard-LRBN-BP-gated,ETTm1_PatchTST_96_seed2026,test::test_00055,ETTm1,PatchTST,96,2026,989.3999999999181,True,0.3382697812866237,0.33589232283201653,0.33595152899271996,5.920616070342888e-05,q4_bp_fail_top30
test,HalluGuard-LRBN-BP-gated,ETTh1_DLinear_96_seed2026,test::test_00010,ETTh1,DLinear,96,2026,6.269410073744523,False,5.2952502190555615,3.034062990717281,3.034062990717281,0.0,q4_bp_fail_top30
test,HalluGuard-LRBN-BP-gated,ETTh1_DLinear_96_seed2026,test::test_00019,ETTh1,DLinear,96,2026,6.4802831388080735,False,36.93951792183205,23.836751576609966,23.836751576609966,0.0,q4_bp_fail_top30
test,HalluGuard-LRBN-BP-gated,ETTh1_DLinear_96_seed2026,test::test_00028,ETTh1,DLinear,96,2026,5.709837960830712,False,11.939154282513192,5.069240434185748,5.069240434185748,0.0,q4_bp_fail_top30
test,HalluGuard-LRBN-BP-gated,ETTh1_DLinear_96_seed2026,test::test_00031,ETTh1,DLinear,96,2026,6.167841142544817,False,4.826192590370957,1.4592050828335765,1.4592050828335765,0.0,q4_bp_fail_top30
test,HalluGuard-LRBN-BP-gated,ETTh1_DLinear_96_seed2026,test::test_00041,ETTh1,DLinear,96,2026,6.5605218739780184,False,15.20718444307682,4.707931821797694,4.707931821797694,0.0,q4_bp_fail_top30
test,HalluGuard-LRBN-BP-gated,ETTh1_DLinear_96_seed2026,test::test_00042,ETTh1,DLinear,96,2026,7.2693474433919825,False,5.70935189513857,0.9237043824685811,0.9237043824685811,0.0,q4_bp_fail_top30
test,HalluGuard-LRBN-BP-gated,ETTh1_DLinear_96_seed2026,test::test_00048,ETTh1,DLinear,96,2026,5.983932457467569,False,3.9308317796008296,2.1534622800051753,2.1534622800051753,0.0,q4_bp_fail_top30
test,HalluGuard-LRBN-BP-gated,ETTh1_DLinear_96_seed2026,test::test_00059,ETTh1,DLinear,96,2026,6.18876320066805,False,23.27641720283492,8.112936515843082,8.112936515843082,0.0,q4_bp_fail_top30
test,HalluGuard-LRBN-BP-gated,ETTh1_DLinear_96_seed2026,test::test_00060,ETTh1,DLinear,96,2026,10.39074349929633,False,7.357641205226564,1.4630096060991686,1.4630096060991686,0.0,q4_bp_fail_top30
test,HalluGuard-LRBN-BP-gated,ETTh1_DLinear_96_seed2026,test::test_00077,ETTh1,DLinear,96,2026,5.93165289121304,False,14.165836397426823,3.0663426796978306,3.0663426796978306,0.0,q4_bp_fail_top30
test,HalluGuard-LRBN-BP-gated,ETTh1_DLinear_96_seed2026,test::test_00082,ETTh1,DLinear,96,2026,7.824515303061343,False,2.4395197785021874,3.5356578975033828,3.5356578975033828,0.0,q4_bp_fail_top30
test,HalluGuard-LRBN-BP-gated,ETTh1_DLinear_96_seed2026,test::test_00089,ETTh1,DLinear,96,2026,6.463633120501129,False,4.809337983636944,1.562070266386726,1.562070266386726,0.0,q4_bp_fail_top30
test,HalluGuard-LRBN-BP-gated,ETTh1_DLinear_192_seed2026,test::test_00004,ETTh1,DLinear,192,2026,5.383806845049076,False,10.750058823573454,7.90175049686867,7.90175049686867,0.0,q4_bp_fail_top30
test,HalluGuard-LRBN-BP-gated,ETTh1_DLinear_192_seed2026,test::test_00020,ETTh1,DLinear,192,2026,6.9330040214697926,False,31.93115321079581,18.56511622910482,18.56511622910482,0.0,q4_bp_fail_top30
test,HalluGuard-LRBN-BP-gated,ETTh1_DLinear_192_seed2026,test::test_00022,ETTh1,DLinear,192,2026,7.386371914424988,False,8.023802205134187,2.732084848009349,2.732084848009349,0.0,q4_bp_fail_top30
test,HalluGuard-LRBN-BP-gated,ETTh1_DLinear_192_seed2026,test::test_00029,ETTh1,DLinear,192,2026,5.5860871077572805,False,12.66309810140134,4.082131764358185,4.082131764358185,0.0,q4_bp_fail_top30
test,HalluGuard-LRBN-BP-gated,ETTh1_DLinear_96_seed2026,test::test_00000,ETTh1,DLinear,96,2026,2.6402118462635555,False,3.2618435873248557,2.5321129458072926,2.5321129458072926,0.0,q1q2_low_gap_harm_top30
test,HalluGuard-LRBN-BP-gated,ETTh1_DLinear_96_seed2026,test::test_00002,ETTh1,DLinear,96,2026,1.7142713464352155,False,5.866283559353261,4.6000704585364325,4.6000704585364325,0.0,q1q2_low_gap_harm_top30
test,HalluGuard-LRBN-BP-gated,ETTh1_DLinear_96_seed2026,test::test_00004,ETTh1,DLinear,96,2026,2.0183297091904366,False,10.828125968667878,7.101470598403478,7.101470598403478,0.0,q1q2_low_gap_harm_top30
test,HalluGuard-LRBN-BP-gated,ETTh1_DLinear_96_seed2026,test::test_00011,ETTh1,DLinear,96,2026,0.4509562825216495,False,3.1583913186694175,3.113883218296768,3.113883218296768,0.0,q1q2_low_gap_harm_top30
test,HalluGuard-LRBN-BP-gated,ETTh1_DLinear_96_seed2026,test::test_00013,ETTh1,DLinear,96,2026,0.8003013666004172,False,6.334921895523576,2.6808462044379557,2.6808462044379557,0.0,q1q2_low_gap_harm_top30
test,HalluGuard-LRBN-BP-gated,ETTh1_DLinear_96_seed2026,test::test_00014,ETTh1,DLinear,96,2026,1.36669860762415,False,5.496824145530806,2.5350477675340946,2.5350477675340946,0.0,q1q2_low_gap_harm_top30
test,HalluGuard-LRBN-BP-gated,ETTh1_DLinear_96_seed2026,test::test_00016,ETTh1,DLinear,96,2026,0.7860921798677347,False,2.3059166291474336,2.6103093799258112,2.6103093799258112,0.0,q1q2_low_gap_harm_top30
test,HalluGuard-LRBN-BP-gated,ETTh1_DLinear_96_seed2026,test::test_00017,ETTh1,DLinear,96,2026,1.8316061513022792,False,5.1114979590230165,2.507930433523993,2.507930433523993,0.0,q1q2_low_gap_harm_top30
test,HalluGuard-LRBN-BP-gated,ETTh1_DLinear_96_seed2026,test::test_00018,ETTh1,DLinear,96,2026,1.0497267005271487,False,18.971753870695768,12.54953829119926,12.54953829119926,0.0,q1q2_low_gap_harm_top30
test,HalluGuard-LRBN-BP-gated,ETTh1_DLinear_96_seed2026,test::test_00022,ETTh1,DLinear,96,2026,2.676799073255486,False,2.9598470363303533,1.1012205098455963,1.1012205098455963,0.0,q1q2_low_gap_harm_top30
test,HalluGuard-LRBN-BP-gated,ETTh1_DLinear_96_seed2026,test::test_00023,ETTh1,DLinear,96,2026,1.2726132259281708,False,1.3394626526996067,3.209647349712105,3.209647349712105,0.0,q1q2_low_gap_harm_top30
test,HalluGuard-LRBN-BP-gated,ETTh1_DLinear_96_seed2026,test::test_00025,ETTh1,DLinear,96,2026,1.1846590724312958,False,2.5165315282008804,4.270402647487804,4.270402647487804,0.0,q1q2_low_gap_harm_top30
test,HalluGuard-LRBN-BP-gated,ETTh1_DLinear_96_seed2026,test::test_00029,ETTh1,DLinear,96,2026,1.4137272257305284,False,16.306494868375097,8.326023418215032,8.326023418215032,0.0,q1q2_low_gap_harm_top30
test,HalluGuard-LRBN-BP-gated,ETTh1_DLinear_96_seed2026,test::test_00033,ETTh1,DLinear,96,2026,0.3203163608610558,False,3.4864216996926825,1.6970023913498569,1.6970023913498569,0.0,q1q2_low_gap_harm_top30
test,HalluGuard-LRBN-BP-gated,ETTh1_DLinear_96_seed2026,test::test_00034,ETTh1,DLinear,96,2026,0.13648673765404065,False,6.39796564500013,1.722219845563843,1.722219845563843,0.0,q1q2_low_gap_harm_top30
test,HalluGuard-LRBN-BP-gated,ETTh1_DLinear_96_seed2026,test::test_00035,ETTh1,DLinear,96,2026,1.9286435814537888,False,7.492241324661722,1.860492579531939,1.860492579531939,0.0,q1q2_low_gap_harm_top30
test,HalluGuard-LRBN-BP-gated,ETTh1_DLinear_96_seed2026,test::test_00036,ETTh1,DLinear,96,2026,0.690509271890575,False,5.435424121438811,1.6031316098246264,1.6031316098246264,0.0,q1q2_low_gap_harm_top30
test,HalluGuard-LRBN-BP-gated,ETTh1_DLinear_96_seed2026,test::test_00038,ETTh1,DLinear,96,2026,0.6670337429876331,False,6.307946712370515,3.4607935316549807,3.4607935316549807,0.0,q1q2_low_gap_harm_top30
test,HalluGuard-LRBN-BP-gated,ETTh1_DLinear_96_seed2026,test::test_00039,ETTh1,DLinear,96,2026,1.6917763832523407,False,14.293778603189123,6.862529209342103,6.862529209342103,0.0,q1q2_low_gap_harm_top30
test,HalluGuard-LRBN-BP-gated,ETTh1_DLinear_96_seed2026,test::test_00040,ETTh1,DLinear,96,2026,2.588301118761928,False,18.641295981706907,8.622459299509297,8.622459299509297,0.0,q1q2_low_gap_harm_top30
test,HalluGuard-LRBN-BP-gated,ETTh1_DLinear_96_seed2026,test::test_00043,ETTh1,DLinear,96,2026,2.2537311529428212,False,2.092072924379243,1.5946497000012048,1.5946497000012048,0.0,q1q2_low_gap_harm_top30
test,HalluGuard-LRBN-BP-gated,ETTh1_DLinear_96_seed2026,test::test_00044,ETTh1,DLinear,96,2026,1.7672078473378736,False,1.4204841881122514,3.6970756151076656,3.6970756151076656,0.0,q1q2_low_gap_harm_top30
test,HalluGuard-LRBN-BP-gated,ETTh1_DLinear_96_seed2026,test::test_00045,ETTh1,DLinear,96,2026,1.5348912963731915,False,1.3788304838329541,4.319598602718859,4.319598602718859,0.0,q1q2_low_gap_harm_top30
test,HalluGuard-LRBN-BP-gated,ETTh1_DLinear_96_seed2026,test::test_00046,ETTh1,DLinear,96,2026,1.9778217595154732,False,1.8581758282706307,3.4543496886963627,3.4543496886963627,0.0,q1q2_low_gap_harm_top30
test,HalluGuard-LRBN-BP-gated,ETTh1_DLinear_96_seed2026,test::test_00047,ETTh1,DLinear,96,2026,2.3496021000978065,False,2.4561031974514242,3.314611355321349,3.314611355321349,0.0,q1q2_low_gap_harm_top30
test,HalluGuard-LRBN-BP-gated,ETTh1_DLinear_96_seed2026,test::test_00049,ETTh1,DLinear,96,2026,2.062143374492264,False,4.845450459329447,1.3911686677491908,1.3911686677491908,0.0,q1q2_low_gap_harm_top30
test,HalluGuard-LRBN-BP-gated,ETTh1_DLinear_96_seed2026,test::test_00051,ETTh1,DLinear,96,2026,0.4884976232670372,False,6.726295269966568,2.0362792522744466,2.0362792522744466,0.0,q1q2_low_gap_harm_top30
test,HalluGuard-LRBN-BP-gated,ETTh1_DLinear_96_seed2026,test::test_00052,ETTh1,DLinear,96,2026,0.6135740244941701,False,5.569509833585438,2.552759412380767,2.552759412380767,0.0,q1q2_low_gap_harm_top30
test,HalluGuard-LRBN-BP-gated,ETTh1_DLinear_96_seed2026,test::test_00054,ETTh1,DLinear,96,2026,2.8113535152084346,False,4.587929323773323,2.123527027572979,2.123527027572979,0.0,q1q2_low_gap_harm_top30
test,HalluGuard-LRBN-BP-gated,ETTh1_DLinear_96_seed2026,test::test_00055,ETTh1,DLinear,96,2026,0.12925083325910824,False,7.777173078046374,1.7561376370524535,1.7561376370524535,0.0,q1q2_low_gap_harm_top30
