variant,n,mse,mae,lrbn_mse,lrbn_mae,mse_delta_vs_lrbn,mse_delta_pct_vs_lrbn,mae_delta_pct_vs_lrbn,harm_rate,win_rate,max_config_harm,config_improved_ratio,improved_configs,total_configs,test_threshold_leakage,coverage,selected_count,selected_harm_rate,oracle_gain_fraction,lrbn_equiv_rate,active_patch_ratio,edit_energy_ratio,mean_delta_norm,mean_accept_score,shrink,residual_cap,gate_quantile,score_threshold,width_coef,energy_only_accept,calibration_score,target_variant
SSP Structured Sequence Projector,232,9.116505018895168,2.330908348166921,9.1261157455358,2.332075092367097,-0.009610726640632247,-0.10531015492327815,-0.050030301296552795,0.05603448275862069,0.1939655172413793,0.27586206896551724,0.625,5,8,False,0.25,58,0.22413793103448276,0.005071244704006984,0.9956896551724138,0.09578544061302682,3.5576373119669104e-07,0.0022694402729865185,0.43096382710440406,0.5,0.2,0.75,0.44397585839033127,1.0,False,24.578609778582788,SSP Structured Sequence Projector
SSP Structured Sequence Projector,232,9.123679037320608,2.3317900407871126,9.1261157455358,2.332075092367097,-0.002436708215192235,-0.02670038689476972,-0.012223087485272843,0.03017241379310345,0.07327586206896551,0.1724137931034483,0.375,3,8,False,0.10344827586206896,24,0.2916666666666667,0.0012857658003985232,1.0,0.036877394636015325,1.0718458905104735e-07,0.0009332170264581864,0.43096382710440406,0.5,0.2,0.9,0.4520135521888733,1.0,False,11.625649431196875,SSP Structured Sequence Projector
SSP Structured Sequence Projector,232,9.086271263387694,2.326242428051201,9.1261157455358,2.332075092367097,-0.03984448214810653,-0.4365984742625858,-0.2501061955498815,0.23706896551724138,0.7629310344827587,0.4482758620689655,1.0,8,8,False,1.0,232,0.23706896551724138,0.021024541289439206,0.5172413793103449,0.37212643678160917,1.1886534613422765e-06,0.010533018372676598,0.43096382710440406,0.5,0.35,0.0,0.30767351388931274,1.0,False,65.65670380339692,SSP Structured Sequence Projector
SSP Structured Sequence Projector,232,9.109374976076873,2.32979079904504,9.1261157455358,2.332075092367097,-0.016740769458929633,-0.18343805740982908,-0.09795110456514307,0.125,0.375,0.27586206896551724,0.75,6,8,False,0.5,116,0.25,0.008833519215984463,0.9310344827586207,0.1896551724137931,6.336161570923465e-07,0.00475204870158581,0.43096382710440406,0.5,0.35,0.5,0.43306323885917664,1.0,False,26.015753627235995,SSP Structured Sequence Projector
SSP Structured Sequence Projector,232,9.116505018895168,2.330908348166921,9.1261157455358,2.332075092367097,-0.009610726640632247,-0.10531015492327815,-0.050030301296552795,0.05603448275862069,0.1939655172413793,0.27586206896551724,0.625,5,8,False,0.25,58,0.22413793103448276,0.005071244704006984,0.9956896551724138,0.09578544061302682,3.5576373119669104e-07,0.0022694402729865185,0.43096382710440406,0.5,0.35,0.75,0.44397585839033127,1.0,False,24.578609778582788,SSP Structured Sequence Projector
SSP Structured Sequence Projector,232,9.123679037320608,2.3317900407871126,9.1261157455358,2.332075092367097,-0.002436708215192235,-0.02670038689476972,-0.012223087485272843,0.03017241379310345,0.07327586206896551,0.1724137931034483,0.375,3,8,False,0.10344827586206896,24,0.2916666666666667,0.0012857658003985232,1.0,0.036877394636015325,1.0718458905104735e-07,0.0009332170264581864,0.43096382710440406,0.5,0.35,0.9,0.4520135521888733,1.0,False,11.625649431196875,SSP Structured Sequence Projector
SSP Structured Sequence Projector,232,9.066667849926048,2.323355858710167,9.1261157455358,2.332075092367097,-0.05944789560975283,-0.6514041373373083,-0.37388305582784265,0.23706896551724138,0.7629310344827587,0.4482758620689655,1.0,8,8,False,1.0,232,0.23706896551724138,0.03136857774111931,0.004310344827586207,0.7059386973180076,2.665862865624443e-06,0.01578379222864668,0.43096382710440406,0.75,0.1,0.0,0.30767351388931274,1.0,False,65.2350174112886,SSP Structured Sequence Projector
SSP Structured Sequence Projector,232,9.101130055002526,2.328661765854415,9.1261157455358,2.332075092367097,-0.02498569053327529,-0.27378231004924636,-0.14636434775268384,0.125,0.375,0.27586206896551724,0.75,6,8,False,0.5,116,0.25,0.013184076036158506,0.5,0.41379310344827586,1.4225396575853064e-06,0.007123607019679866,0.43096382710440406,0.75,0.1,0.5,0.43306323885917664,1.0,False,19.941846514055168,SSP Structured Sequence Projector
SSP Structured Sequence Projector,232,9.111755819471867,2.3303330359894874,9.1261157455358,2.332075092367097,-0.01435992606393447,-0.15734981287327193,-0.07469984031996252,0.05603448275862069,0.1939655172413793,0.27586206896551724,0.625,5,8,False,0.25,58,0.22413793103448276,0.007577231329604112,0.75,0.22701149425287356,8.004683951925534e-07,0.003404160409479772,0.43096382710440406,0.75,0.1,0.75,0.44397585839033127,1.0,False,15.670415905362232,SSP Structured Sequence Projector
SSP Structured Sequence Projector,232,9.12247758292034,2.331650497620358,9.1261157455358,2.332075092367097,-0.003638162615461767,-0.03986540071283073,-0.018206735551020623,0.03017241379310345,0.07327586206896551,0.1724137931034483,0.375,3,8,False,0.10344827586206896,24,0.2916666666666667,0.0019197313154214256,0.896551724137931,0.09386973180076628,2.4116532536485554e-07,0.0013998255396872744,0.43096382710440406,0.75,0.1,0.9,0.4520135521888733,1.0,False,5.866567559185636,SSP Structured Sequence Projector
SSP Structured Sequence Projector,232,9.066621641649068,2.323349981598309,9.1261157455358,2.332075092367097,-0.05949410388673278,-0.6519104675025019,-0.374135067945791,0.23706896551724138,0.7629310344827587,0.4482758620689655,1.0,8,8,False,1.0,232,0.23706896551724138,0.03139296023462663,0.004310344827586207,0.7059386973180076,2.674470288020121e-06,0.01579952755901489,0.43096382710440406,0.75,0.2,0.0,0.30767351388931274,1.0,False,65.23402343125325,SSP Structured Sequence Projector
SSP Structured Sequence Projector,232,9.10111347852575,2.328660481060693,9.1261157455358,2.332075092367097,-0.025002267010051534,-0.2739639478590238,-0.1464194400488442,0.125,0.375,0.27586206896551724,0.75,6,8,False,0.5,116,0.25,0.013192822863865292,0.5,0.41379310344827586,1.4256363534577768e-06,0.007128073052378712,0.43096382710440406,0.75,0.2,0.5,0.43306323885917664,1.0,False,19.94148993969126,SSP Structured Sequence Projector
SSP Structured Sequence Projector,232,9.111755819471867,2.3303330359894874,9.1261157455358,2.332075092367097,-0.01435992606393447,-0.15734981287327193,-0.07469984031996252,0.05603448275862069,0.1939655172413793,0.27586206896551724,0.625,5,8,False,0.25,58,0.22413793103448276,0.007577231329604112,0.75,0.22701149425287356,8.004683951925534e-07,0.003404160409479772,0.43096382710440406,0.75,0.2,0.75,0.44397585839033127,1.0,False,15.670415905362232,SSP Structured Sequence Projector
SSP Structured Sequence Projector,232,9.12247758292034,2.331650497620358,9.1261157455358,2.332075092367097,-0.003638162615461767,-0.03986540071283073,-0.018206735551020623,0.03017241379310345,0.07327586206896551,0.1724137931034483,0.375,3,8,False,0.10344827586206896,24,0.2916666666666667,0.0019197313154214256,0.896551724137931,0.09386973180076628,2.4116532536485554e-07,0.0013998255396872744,0.43096382710440406,0.75,0.2,0.9,0.4520135521888733,1.0,False,5.866567559185636,SSP Structured Sequence Projector
SSP Structured Sequence Projector,232,9.066621641649068,2.323349981598309,9.1261157455358,2.332075092367097,-0.05949410388673278,-0.6519104675025019,-0.374135067945791,0.23706896551724138,0.7629310344827587,0.4482758620689655,1.0,8,8,False,1.0,232,0.23706896551724138,0.03139296023462663,0.004310344827586207,0.7059386973180076,2.674470288020121e-06,0.01579952755901489,0.43096382710440406,0.75,0.35,0.0,0.30767351388931274,1.0,False,65.23402343125325,SSP Structured Sequence Projector
SSP Structured Sequence Projector,232,9.10111347852575,2.328660481060693,9.1261157455358,2.332075092367097,-0.025002267010051534,-0.2739639478590238,-0.1464194400488442,0.125,0.375,0.27586206896551724,0.75,6,8,False,0.5,116,0.25,0.013192822863865292,0.5,0.41379310344827586,1.4256363534577768e-06,0.007128073052378712,0.43096382710440406,0.75,0.35,0.5,0.43306323885917664,1.0,False,19.94148993969126,SSP Structured Sequence Projector
SSP Structured Sequence Projector,232,9.111755819471867,2.3303330359894874,9.1261157455358,2.332075092367097,-0.01435992606393447,-0.15734981287327193,-0.07469984031996252,0.05603448275862069,0.1939655172413793,0.27586206896551724,0.625,5,8,False,0.25,58,0.22413793103448276,0.007577231329604112,0.75,0.22701149425287356,8.004683951925534e-07,0.003404160409479772,0.43096382710440406,0.75,0.35,0.75,0.44397585839033127,1.0,False,15.670415905362232,SSP Structured Sequence Projector
SSP Structured Sequence Projector,232,9.12247758292034,2.331650497620358,9.1261157455358,2.332075092367097,-0.003638162615461767,-0.03986540071283073,-0.018206735551020623,0.03017241379310345,0.07327586206896551,0.1724137931034483,0.375,3,8,False,0.10344827586206896,24,0.2916666666666667,0.0019197313154214256,0.896551724137931,0.09386973180076628,2.4116532536485554e-07,0.0013998255396872744,0.43096382710440406,0.75,0.35,0.9,0.4520135521888733,1.0,False,5.866567559185636,SSP Structured Sequence Projector
TRAP Teacher-Residual Agreement Projector,232,9.118324952230802,2.331038271538461,9.1261157455358,2.332075092367097,-0.007790793304999586,-0.08536811841634526,-0.0444591526054979,0.1896551724137931,0.4827586206896552,0.3103448275862069,1.0,8,8,False,1.0,232,0.1896551724137931,0.0041109294609375235,1.0,0.0,7.719631331755732e-08,0.002453388822174217,0.006607253146239467,0.25,0.05,0.0,0.0,1.0,False,48.12206846477869,TRAP Teacher-Residual Agreement Projector
TRAP Teacher-Residual Agreement Projector,232,9.119414755531905,2.331203344909027,9.1261157455358,2.332075092367097,-0.0067009900038955145,-0.07342652869410929,-0.037380762617178674,0.12931034482758622,0.3706896551724138,0.2413793103448276,1.0,8,8,False,0.5,116,0.25862068965517243,0.0035358783304883716,1.0,0.0,7.132875606420739e-08,0.002202270658069777,0.006607253146239467,0.25,0.05,0.5,0.005358033407750489,1.0,False,26.938614525385777,TRAP Teacher-Residual Agreement Projector
TRAP Teacher-Residual Agreement Projector,232,9.122288465888367,2.3315386670358382,9.1261157455358,2.332075092367097,-0.0038272796474349176,-0.041937662746737256,-0.023002060727567934,0.06465517241379311,0.1853448275862069,0.1724137931034483,1.0,8,8,False,0.25,58,0.25862068965517243,0.0020195217665176673,1.0,0.0,3.7519553841030615e-08,0.001171195476846482,0.006607253146239467,0.25,0.05,0.75,0.013515589194202903,1.0,False,12.517671901922908,TRAP Teacher-Residual Agreement Projector
TRAP Teacher-Residual Agreement Projector,232,9.124369586610587,2.3317828241275196,9.1261157455358,2.332075092367097,-0.0017461589252153818,-0.019133648662674876,-0.012532539766020508,0.01293103448275862,0.09051724137931035,0.034482758620689655,0.875,7,8,False,0.10344827586206896,24,0.125,0.000921387063951544,1.0,0.0,1.838048319214918e-08,0.0004838255233303955,0.006607253146239467,0.25,0.05,0.9,0.015227596583801585,1.0,False,12.562438610058292,TRAP Teacher-Residual Agreement Projector
TRAP Teacher-Residual Agreement Projector,232,9.118324952230802,2.331038271538461,9.1261157455358,2.332075092367097,-0.007790793304999586,-0.08536811841634526,-0.0444591526054979,0.1896551724137931,0.4827586206896552,0.3103448275862069,1.0,8,8,False,1.0,232,0.1896551724137931,0.0041109294609375235,1.0,0.0,7.719631331755732e-08,0.002453388822174217,0.006607253146239467,0.25,0.1,0.0,0.0,1.0,False,48.12206846477869,TRAP Teacher-Residual Agreement Projector
TRAP Teacher-Residual Agreement Projector,232,9.119414755531905,2.331203344909027,9.1261157455358,2.332075092367097,-0.0067009900038955145,-0.07342652869410929,-0.037380762617178674,0.12931034482758622,0.3706896551724138,0.2413793103448276,1.0,8,8,False,0.5,116,0.25862068965517243,0.0035358783304883716,1.0,0.0,7.132875606420739e-08,0.002202270658069777,0.006607253146239467,0.25,0.1,0.5,0.005358033407750489,1.0,False,26.938614525385777,TRAP Teacher-Residual Agreement Projector
TRAP Teacher-Residual Agreement Projector,232,9.122288465888367,2.3315386670358382,9.1261157455358,2.332075092367097,-0.0038272796474349176,-0.041937662746737256,-0.023002060727567934,0.06465517241379311,0.1853448275862069,0.1724137931034483,1.0,8,8,False,0.25,58,0.25862068965517243,0.0020195217665176673,1.0,0.0,3.7519553841030615e-08,0.001171195476846482,0.006607253146239467,0.25,0.1,0.75,0.013515589194202903,1.0,False,12.517671901922908,TRAP Teacher-Residual Agreement Projector
TRAP Teacher-Residual Agreement Projector,232,9.124369586610587,2.3317828241275196,9.1261157455358,2.332075092367097,-0.0017461589252153818,-0.019133648662674876,-0.012532539766020508,0.01293103448275862,0.09051724137931035,0.034482758620689655,0.875,7,8,False,0.10344827586206896,24,0.125,0.000921387063951544,1.0,0.0,1.838048319214918e-08,0.0004838255233303955,0.006607253146239467,0.25,0.1,0.9,0.015227596583801585,1.0,False,12.562438610058292,TRAP Teacher-Residual Agreement Projector
TRAP Teacher-Residual Agreement Projector,232,9.118324952230802,2.331038271538461,9.1261157455358,2.332075092367097,-0.007790793304999586,-0.08536811841634526,-0.0444591526054979,0.1896551724137931,0.4827586206896552,0.3103448275862069,1.0,8,8,False,1.0,232,0.1896551724137931,0.0041109294609375235,1.0,0.0,7.719631331755732e-08,0.002453388822174217,0.006607253146239467,0.25,0.2,0.0,0.0,1.0,False,48.12206846477869,TRAP Teacher-Residual Agreement Projector
TRAP Teacher-Residual Agreement Projector,232,9.119414755531905,2.331203344909027,9.1261157455358,2.332075092367097,-0.0067009900038955145,-0.07342652869410929,-0.037380762617178674,0.12931034482758622,0.3706896551724138,0.2413793103448276,1.0,8,8,False,0.5,116,0.25862068965517243,0.0035358783304883716,1.0,0.0,7.132875606420739e-08,0.002202270658069777,0.006607253146239467,0.25,0.2,0.5,0.005358033407750489,1.0,False,26.938614525385777,TRAP Teacher-Residual Agreement Projector
TRAP Teacher-Residual Agreement Projector,232,9.122288465888367,2.3315386670358382,9.1261157455358,2.332075092367097,-0.0038272796474349176,-0.041937662746737256,-0.023002060727567934,0.06465517241379311,0.1853448275862069,0.1724137931034483,1.0,8,8,False,0.25,58,0.25862068965517243,0.0020195217665176673,1.0,0.0,3.7519553841030615e-08,0.001171195476846482,0.006607253146239467,0.25,0.2,0.75,0.013515589194202903,1.0,False,12.517671901922908,TRAP Teacher-Residual Agreement Projector
TRAP Teacher-Residual Agreement Projector,232,9.124369586610587,2.3317828241275196,9.1261157455358,2.332075092367097,-0.0017461589252153818,-0.019133648662674876,-0.012532539766020508,0.01293103448275862,0.09051724137931035,0.034482758620689655,0.875,7,8,False,0.10344827586206896,24,0.125,0.000921387063951544,1.0,0.0,1.838048319214918e-08,0.0004838255233303955,0.006607253146239467,0.25,0.2,0.9,0.015227596583801585,1.0,False,12.562438610058292,TRAP Teacher-Residual Agreement Projector
TRAP Teacher-Residual Agreement Projector,232,9.118324952230802,2.331038271538461,9.1261157455358,2.332075092367097,-0.007790793304999586,-0.08536811841634526,-0.0444591526054979,0.1896551724137931,0.4827586206896552,0.3103448275862069,1.0,8,8,False,1.0,232,0.1896551724137931,0.0041109294609375235,1.0,0.0,7.719631331755732e-08,0.002453388822174217,0.006607253146239467,0.25,0.35,0.0,0.0,1.0,False,48.12206846477869,TRAP Teacher-Residual Agreement Projector
TRAP Teacher-Residual Agreement Projector,232,9.119414755531905,2.331203344909027,9.1261157455358,2.332075092367097,-0.0067009900038955145,-0.07342652869410929,-0.037380762617178674,0.12931034482758622,0.3706896551724138,0.2413793103448276,1.0,8,8,False,0.5,116,0.25862068965517243,0.0035358783304883716,1.0,0.0,7.132875606420739e-08,0.002202270658069777,0.006607253146239467,0.25,0.35,0.5,0.005358033407750489,1.0,False,26.938614525385777,TRAP Teacher-Residual Agreement Projector
TRAP Teacher-Residual Agreement Projector,232,9.122288465888367,2.3315386670358382,9.1261157455358,2.332075092367097,-0.0038272796474349176,-0.041937662746737256,-0.023002060727567934,0.06465517241379311,0.1853448275862069,0.1724137931034483,1.0,8,8,False,0.25,58,0.25862068965517243,0.0020195217665176673,1.0,0.0,3.7519553841030615e-08,0.001171195476846482,0.006607253146239467,0.25,0.35,0.75,0.013515589194202903,1.0,False,12.517671901922908,TRAP Teacher-Residual Agreement Projector
TRAP Teacher-Residual Agreement Projector,232,9.124369586610587,2.3317828241275196,9.1261157455358,2.332075092367097,-0.0017461589252153818,-0.019133648662674876,-0.012532539766020508,0.01293103448275862,0.09051724137931035,0.034482758620689655,0.875,7,8,False,0.10344827586206896,24,0.125,0.000921387063951544,1.0,0.0,1.838048319214918e-08,0.0004838255233303955,0.006607253146239467,0.25,0.35,0.9,0.015227596583801585,1.0,False,12.562438610058292,TRAP Teacher-Residual Agreement Projector
TRAP Teacher-Residual Agreement Projector,232,9.110580906380934,2.330008804153642,9.1261157455358,2.332075092367097,-0.015534839154867348,-0.1702239985882693,-0.08860298758636394,0.1896551724137931,0.4827586206896552,0.3103448275862069,1.0,8,8,False,1.0,232,0.1896551724137931,0.008197191922892807,0.8836206896551724,0.07567049808429119,3.087852532702291e-07,0.004906777644348445,0.006607253146239467,0.5,0.05,0.0,0.0,1.0,False,40.82665591774314,TRAP Teacher-Residual Agreement Projector
TRAP Teacher-Residual Agreement Projector,232,9.112756908171518,2.3303385759845727,9.1261157455358,2.332075092367097,-0.013358837364283116,-0.14638031909884205,-0.07446228385877811,0.12931034482758622,0.3706896551724138,0.2413793103448276,1.0,8,8,False,0.5,116,0.25862068965517243,0.007048991795156777,0.8836206896551724,0.07567049808429119,2.853150242568294e-07,0.004404541316139566,0.006607253146239467,0.5,0.05,0.5,0.005358033407750489,1.0,False,19.666567048063154,TRAP Teacher-Residual Agreement Projector
TRAP Teacher-Residual Agreement Projector,232,9.118482769342723,2.3310052900892866,9.1261157455358,2.332075092367097,-0.007632976193077898,-0.08363882726829855,-0.045873405908958435,0.06465517241379311,0.1853448275862069,0.1724137931034483,1.0,8,8,False,0.25,58,0.25862068965517243,0.004027654884210837,0.9137931034482759,0.05699233716475096,1.5007821536412235e-07,0.00234239095369298,0.006607253146239467,0.5,0.05,0.75,0.013515589194202903,1.0,False,7.131689301101124,TRAP Teacher-Residual Agreement Projector
TRAP Teacher-Residual Agreement Projector,232,9.122633471354714,2.331491300540126,9.1261157455358,2.332075092367097,-0.003482274181086236,-0.03815724317297202,-0.025033148648547637,0.01293103448275862,0.09051724137931035,0.034482758620689655,0.875,7,8,False,0.10344827586206896,24,0.125,0.0018374744344587968,0.9741379310344828,0.017241379310344827,7.352193276859679e-08,0.0009676510466607956,0.006607253146239467,0.5,0.05,0.9,0.015227596583801585,1.0,False,10.930265681930955,TRAP Teacher-Residual Agreement Projector
TRAP Teacher-Residual Agreement Projector,232,9.110580906380934,2.330008804153642,9.1261157455358,2.332075092367097,-0.015534839154867348,-0.1702239985882693,-0.08860298758636394,0.1896551724137931,0.4827586206896552,0.3103448275862069,1.0,8,8,False,1.0,232,0.1896551724137931,0.008197191922892807,0.8836206896551724,0.07567049808429119,3.087852532702291e-07,0.004906777644348445,0.006607253146239467,0.5,0.1,0.0,0.0,1.0,False,40.82665591774314,TRAP Teacher-Residual Agreement Projector
TRAP Teacher-Residual Agreement Projector,232,9.112756908171518,2.3303385759845727,9.1261157455358,2.332075092367097,-0.013358837364283116,-0.14638031909884205,-0.07446228385877811,0.12931034482758622,0.3706896551724138,0.2413793103448276,1.0,8,8,False,0.5,116,0.25862068965517243,0.007048991795156777,0.8836206896551724,0.07567049808429119,2.853150242568294e-07,0.004404541316139566,0.006607253146239467,0.5,0.1,0.5,0.005358033407750489,1.0,False,19.666567048063154,TRAP Teacher-Residual Agreement Projector
TRAP Teacher-Residual Agreement Projector,232,9.118482769342723,2.3310052900892866,9.1261157455358,2.332075092367097,-0.007632976193077898,-0.08363882726829855,-0.045873405908958435,0.06465517241379311,0.1853448275862069,0.1724137931034483,1.0,8,8,False,0.25,58,0.25862068965517243,0.004027654884210837,0.9137931034482759,0.05699233716475096,1.5007821536412235e-07,0.00234239095369298,0.006607253146239467,0.5,0.1,0.75,0.013515589194202903,1.0,False,7.131689301101124,TRAP Teacher-Residual Agreement Projector
TRAP Teacher-Residual Agreement Projector,232,9.122633471354714,2.331491300540126,9.1261157455358,2.332075092367097,-0.003482274181086236,-0.03815724317297202,-0.025033148648547637,0.01293103448275862,0.09051724137931035,0.034482758620689655,0.875,7,8,False,0.10344827586206896,24,0.125,0.0018374744344587968,0.9741379310344828,0.017241379310344827,7.352193276859679e-08,0.0009676510466607956,0.006607253146239467,0.5,0.1,0.9,0.015227596583801585,1.0,False,10.930265681930955,TRAP Teacher-Residual Agreement Projector
TRAP Teacher-Residual Agreement Projector,232,9.110580906380934,2.330008804153642,9.1261157455358,2.332075092367097,-0.015534839154867348,-0.1702239985882693,-0.08860298758636394,0.1896551724137931,0.4827586206896552,0.3103448275862069,1.0,8,8,False,1.0,232,0.1896551724137931,0.008197191922892807,0.8836206896551724,0.07567049808429119,3.087852532702291e-07,0.004906777644348445,0.006607253146239467,0.5,0.2,0.0,0.0,1.0,False,40.82665591774314,TRAP Teacher-Residual Agreement Projector
TRAP Teacher-Residual Agreement Projector,232,9.112756908171518,2.3303385759845727,9.1261157455358,2.332075092367097,-0.013358837364283116,-0.14638031909884205,-0.07446228385877811,0.12931034482758622,0.3706896551724138,0.2413793103448276,1.0,8,8,False,0.5,116,0.25862068965517243,0.007048991795156777,0.8836206896551724,0.07567049808429119,2.853150242568294e-07,0.004404541316139566,0.006607253146239467,0.5,0.2,0.5,0.005358033407750489,1.0,False,19.666567048063154,TRAP Teacher-Residual Agreement Projector
TRAP Teacher-Residual Agreement Projector,232,9.118482769342723,2.3310052900892866,9.1261157455358,2.332075092367097,-0.007632976193077898,-0.08363882726829855,-0.045873405908958435,0.06465517241379311,0.1853448275862069,0.1724137931034483,1.0,8,8,False,0.25,58,0.25862068965517243,0.004027654884210837,0.9137931034482759,0.05699233716475096,1.5007821536412235e-07,0.00234239095369298,0.006607253146239467,0.5,0.2,0.75,0.013515589194202903,1.0,False,7.131689301101124,TRAP Teacher-Residual Agreement Projector
TRAP Teacher-Residual Agreement Projector,232,9.122633471354714,2.331491300540126,9.1261157455358,2.332075092367097,-0.003482274181086236,-0.03815724317297202,-0.025033148648547637,0.01293103448275862,0.09051724137931035,0.034482758620689655,0.875,7,8,False,0.10344827586206896,24,0.125,0.0018374744344587968,0.9741379310344828,0.017241379310344827,7.352193276859679e-08,0.0009676510466607956,0.006607253146239467,0.5,0.2,0.9,0.015227596583801585,1.0,False,10.930265681930955,TRAP Teacher-Residual Agreement Projector
TRAP Teacher-Residual Agreement Projector,232,9.110580906380934,2.330008804153642,9.1261157455358,2.332075092367097,-0.015534839154867348,-0.1702239985882693,-0.08860298758636394,0.1896551724137931,0.4827586206896552,0.3103448275862069,1.0,8,8,False,1.0,232,0.1896551724137931,0.008197191922892807,0.8836206896551724,0.07567049808429119,3.087852532702291e-07,0.004906777644348445,0.006607253146239467,0.5,0.35,0.0,0.0,1.0,False,40.82665591774314,TRAP Teacher-Residual Agreement Projector
TRAP Teacher-Residual Agreement Projector,232,9.112756908171518,2.3303385759845727,9.1261157455358,2.332075092367097,-0.013358837364283116,-0.14638031909884205,-0.07446228385877811,0.12931034482758622,0.3706896551724138,0.2413793103448276,1.0,8,8,False,0.5,116,0.25862068965517243,0.007048991795156777,0.8836206896551724,0.07567049808429119,2.853150242568294e-07,0.004404541316139566,0.006607253146239467,0.5,0.35,0.5,0.005358033407750489,1.0,False,19.666567048063154,TRAP Teacher-Residual Agreement Projector
TRAP Teacher-Residual Agreement Projector,232,9.118482769342723,2.3310052900892866,9.1261157455358,2.332075092367097,-0.007632976193077898,-0.08363882726829855,-0.045873405908958435,0.06465517241379311,0.1853448275862069,0.1724137931034483,1.0,8,8,False,0.25,58,0.25862068965517243,0.004027654884210837,0.9137931034482759,0.05699233716475096,1.5007821536412235e-07,0.00234239095369298,0.006607253146239467,0.5,0.35,0.75,0.013515589194202903,1.0,False,7.131689301101124,TRAP Teacher-Residual Agreement Projector
TRAP Teacher-Residual Agreement Projector,232,9.122633471354714,2.331491300540126,9.1261157455358,2.332075092367097,-0.003482274181086236,-0.03815724317297202,-0.025033148648547637,0.01293103448275862,0.09051724137931035,0.034482758620689655,0.875,7,8,False,0.10344827586206896,24,0.125,0.0018374744344587968,0.9741379310344828,0.017241379310344827,7.352193276859679e-08,0.0009676510466607956,0.006607253146239467,0.5,0.35,0.9,0.015227596583801585,1.0,False,10.930265681930955,TRAP Teacher-Residual Agreement Projector
TRAP Teacher-Residual Agreement Projector,232,9.102883607986197,2.3289852386342047,9.1261157455358,2.332075092367097,-0.023232137549603335,-0.2545676405157527,-0.13249374901160962,0.1896551724137931,0.4827586206896552,0.3103448275862069,1.0,8,8,False,1.0,232,0.1896551724137931,0.012258787385865874,0.521551724137931,0.4755747126436782,6.94766819858016e-07,0.007360166466522671,0.006607253146239467,0.75,0.05,0.0,0.0,1.0,False,36.78991178418072,TRAP Teacher-Residual Agreement Projector
TRAP Teacher-Residual Agreement Projector,232,9.10614220345464,2.3294796954168273,9.1261157455358,2.332075092367097,-0.019973542081162803,-0.21886137121419824,-0.11129131080021895,0.12931034482758622,0.3706896551724138,0.2413793103448276,1.0,8,8,False,0.5,116,0.25862068965517243,0.010539340394005217,0.521551724137931,0.4731800766283525,6.419588045778665e-07,0.006606811974209351,0.006607253146239467,0.75,0.05,0.5,0.005358033407750489,1.0,False,15.653110441595356,TRAP Teacher-Residual Agreement Projector
TRAP Teacher-Residual Agreement Projector,232,9.114698655898872,2.3304753659978275,9.1261157455358,2.332075092367097,-0.011417089636928904,-0.12510349356464492,-0.0685966917465908,0.06465517241379311,0.1853448275862069,0.1724137931034483,1.0,8,8,False,0.25,58,0.25862068965517243,0.006024399353079489,0.75,0.27586206896551724,3.376759845692754e-07,0.0035135864305394673,0.006607253146239467,0.75,0.05,0.75,0.013515589194202903,1.0,False,1.3544085193737656,TRAP Teacher-Residual Agreement Projector
TRAP Teacher-Residual Agreement Projector,232,9.120907399768189,2.3312004096880417,9.1261157455358,2.332075092367097,-0.005208345767612559,-0.05707078353079412,-0.0375066256728924,0.01293103448275862,0.09051724137931035,0.034482758620689655,0.875,7,8,False,0.10344827586206896,24,0.125,0.0027482621115217567,0.896551724137931,0.1206896551724138,1.6542434872934238e-07,0.001451476569991192,0.006607253146239467,0.75,0.05,0.9,0.015227596583801585,1.0,False,5.832791560445665,TRAP Teacher-Residual Agreement Projector
TRAP Teacher-Residual Agreement Projector,232,9.102883607986197,2.3289852386342047,9.1261157455358,2.332075092367097,-0.023232137549603335,-0.2545676405157527,-0.13249374901160962,0.1896551724137931,0.4827586206896552,0.3103448275862069,1.0,8,8,False,1.0,232,0.1896551724137931,0.012258787385865874,0.521551724137931,0.4755747126436782,6.94766819858016e-07,0.007360166466522671,0.006607253146239467,0.75,0.1,0.0,0.0,1.0,False,36.78991178418072,TRAP Teacher-Residual Agreement Projector
TRAP Teacher-Residual Agreement Projector,232,9.10614220345464,2.3294796954168273,9.1261157455358,2.332075092367097,-0.019973542081162803,-0.21886137121419824,-0.11129131080021895,0.12931034482758622,0.3706896551724138,0.2413793103448276,1.0,8,8,False,0.5,116,0.25862068965517243,0.010539340394005217,0.521551724137931,0.4731800766283525,6.419588045778665e-07,0.006606811974209351,0.006607253146239467,0.75,0.1,0.5,0.005358033407750489,1.0,False,15.653110441595356,TRAP Teacher-Residual Agreement Projector
TRAP Teacher-Residual Agreement Projector,232,9.114698655898872,2.3304753659978275,9.1261157455358,2.332075092367097,-0.011417089636928904,-0.12510349356464492,-0.0685966917465908,0.06465517241379311,0.1853448275862069,0.1724137931034483,1.0,8,8,False,0.25,58,0.25862068965517243,0.006024399353079489,0.75,0.27586206896551724,3.376759845692754e-07,0.0035135864305394673,0.006607253146239467,0.75,0.1,0.75,0.013515589194202903,1.0,False,1.3544085193737656,TRAP Teacher-Residual Agreement Projector
