variant,n,mse,mae,lrbn_mse,lrbn_mae,mse_delta_vs_lrbn,mse_delta_pct_vs_lrbn,mae_delta_pct_vs_lrbn,harm_rate,win_rate,max_config_harm,config_improved_ratio,improved_configs,total_configs,test_threshold_leakage,coverage,selected_count,selected_harm_rate,oracle_gain_fraction,accept_precision,mean_expected_harm,observed_selected_harm,expected_observed_harm_gap_pp,mean_accept_score,k_max,tau_leave,tau_utility,beta_harm,base_floor,delta_cap,lam,temporal_q,local_lam,risk_tau,deadzone,agreement_tau,margin,calibration_score,target_variant
Selection-Conditional Conformal Family Editor,232,9.00330888612583,2.3223293183487894,9.1261157455358,2.332075092367097,-0.12280685940997213,-1.3456640557674067,-0.4179013792658587,0.3879310344827586,0.6120689655172413,0.5172413793103449,0.75,6,8,False,1.0,232,0.3879310344827586,0.06480088953581778,0.6120689655172413,0.4224137931034482,0.3879310344827586,3.4482758620689555,0.9978240062384441,2,0.55,0.06,2.0,0.75,0.25,0.5,0.75,0.25,0.15,0.0,0.35,0.05,122.70261180630156,Selection-Conditional Conformal Family Editor
Selection-Conditional Conformal Family Editor,232,9.046763552737206,2.325577557637449,9.1261157455358,2.332075092367097,-0.07935219279859453,-0.8695067531930086,-0.278616015541394,0.3879310344827586,0.6120689655172413,0.5172413793103449,0.75,6,8,False,1.0,232,0.3879310344827586,0.0418713800244703,0.6120689655172413,0.4224137931034482,0.3879310344827586,3.4482758620689555,0.9963904837345174,2,0.55,0.0,4.0,0.75,0.25,0.3,0.75,0.25,0.05,0.0,0.35,0.05,123.17876910887597,Selection-Conditional Conformal Family Editor
Selection-Conditional Conformal Family Editor,232,9.00330888612583,2.3223293183487894,9.1261157455358,2.332075092367097,-0.12280685940997213,-1.3456640557674067,-0.4179013792658587,0.3879310344827586,0.6120689655172413,0.5172413793103449,0.75,6,8,False,1.0,232,0.3879310344827586,0.06480088953581778,0.6120689655172413,0.4224137931034482,0.3879310344827586,3.4482758620689555,0.9963904837345174,2,0.55,0.0,4.0,0.75,0.25,0.5,0.75,0.25,0.05,0.0,0.35,0.05,122.70261180630156,Selection-Conditional Conformal Family Editor
Selection-Conditional Conformal Family Editor,232,9.046763552737206,2.325577557637449,9.1261157455358,2.332075092367097,-0.07935219279859453,-0.8695067531930086,-0.278616015541394,0.3879310344827586,0.6120689655172413,0.5172413793103449,0.75,6,8,False,1.0,232,0.3879310344827586,0.0418713800244703,0.6120689655172413,0.4224137931034482,0.3879310344827586,3.4482758620689555,0.9963904837345174,2,0.55,0.0,4.0,0.75,0.25,0.3,0.75,0.25,0.1,0.0,0.35,0.05,123.17876910887597,Selection-Conditional Conformal Family Editor
Selection-Conditional Conformal Family Editor,232,9.00330888612583,2.3223293183487894,9.1261157455358,2.332075092367097,-0.12280685940997213,-1.3456640557674067,-0.4179013792658587,0.3879310344827586,0.6120689655172413,0.5172413793103449,0.75,6,8,False,1.0,232,0.3879310344827586,0.06480088953581778,0.6120689655172413,0.4224137931034482,0.3879310344827586,3.4482758620689555,0.9963904837345174,2,0.55,0.0,4.0,0.75,0.25,0.5,0.75,0.25,0.1,0.0,0.35,0.05,122.70261180630156,Selection-Conditional Conformal Family Editor
Selection-Conditional Conformal Family Editor,232,9.046763552737206,2.325577557637449,9.1261157455358,2.332075092367097,-0.07935219279859453,-0.8695067531930086,-0.278616015541394,0.3879310344827586,0.6120689655172413,0.5172413793103449,0.75,6,8,False,1.0,232,0.3879310344827586,0.0418713800244703,0.6120689655172413,0.4224137931034482,0.3879310344827586,3.4482758620689555,0.9963904837345174,2,0.55,0.0,4.0,0.75,0.25,0.3,0.75,0.25,0.15,0.0,0.35,0.05,123.17876910887597,Selection-Conditional Conformal Family Editor
Selection-Conditional Conformal Family Editor,232,9.00330888612583,2.3223293183487894,9.1261157455358,2.332075092367097,-0.12280685940997213,-1.3456640557674067,-0.4179013792658587,0.3879310344827586,0.6120689655172413,0.5172413793103449,0.75,6,8,False,1.0,232,0.3879310344827586,0.06480088953581778,0.6120689655172413,0.4224137931034482,0.3879310344827586,3.4482758620689555,0.9963904837345174,2,0.55,0.0,4.0,0.75,0.25,0.5,0.75,0.25,0.15,0.0,0.35,0.05,122.70261180630156,Selection-Conditional Conformal Family Editor
Selection-Conditional Conformal Family Editor,232,9.046763552737206,2.325577557637449,9.1261157455358,2.332075092367097,-0.07935219279859453,-0.8695067531930086,-0.278616015541394,0.3879310344827586,0.6120689655172413,0.5172413793103449,0.75,6,8,False,1.0,232,0.3879310344827586,0.0418713800244703,0.6120689655172413,0.4224137931034482,0.3879310344827586,3.4482758620689555,0.9963904837345174,2,0.55,0.03,4.0,0.75,0.25,0.3,0.75,0.25,0.05,0.0,0.35,0.05,123.17876910887597,Selection-Conditional Conformal Family Editor
Selection-Conditional Conformal Family Editor,232,9.00330888612583,2.3223293183487894,9.1261157455358,2.332075092367097,-0.12280685940997213,-1.3456640557674067,-0.4179013792658587,0.3879310344827586,0.6120689655172413,0.5172413793103449,0.75,6,8,False,1.0,232,0.3879310344827586,0.06480088953581778,0.6120689655172413,0.4224137931034482,0.3879310344827586,3.4482758620689555,0.9963904837345174,2,0.55,0.03,4.0,0.75,0.25,0.5,0.75,0.25,0.05,0.0,0.35,0.05,122.70261180630156,Selection-Conditional Conformal Family Editor
Selection-Conditional Conformal Family Editor,232,9.046763552737206,2.325577557637449,9.1261157455358,2.332075092367097,-0.07935219279859453,-0.8695067531930086,-0.278616015541394,0.3879310344827586,0.6120689655172413,0.5172413793103449,0.75,6,8,False,1.0,232,0.3879310344827586,0.0418713800244703,0.6120689655172413,0.4224137931034482,0.3879310344827586,3.4482758620689555,0.9963904837345174,2,0.55,0.03,4.0,0.75,0.25,0.3,0.75,0.25,0.1,0.0,0.35,0.05,123.17876910887597,Selection-Conditional Conformal Family Editor
Selection-Conditional Conformal Family Editor,232,9.00330888612583,2.3223293183487894,9.1261157455358,2.332075092367097,-0.12280685940997213,-1.3456640557674067,-0.4179013792658587,0.3879310344827586,0.6120689655172413,0.5172413793103449,0.75,6,8,False,1.0,232,0.3879310344827586,0.06480088953581778,0.6120689655172413,0.4224137931034482,0.3879310344827586,3.4482758620689555,0.9963904837345174,2,0.55,0.03,4.0,0.75,0.25,0.5,0.75,0.25,0.1,0.0,0.35,0.05,122.70261180630156,Selection-Conditional Conformal Family Editor
Selection-Conditional Conformal Family Editor,232,9.046763552737206,2.325577557637449,9.1261157455358,2.332075092367097,-0.07935219279859453,-0.8695067531930086,-0.278616015541394,0.3879310344827586,0.6120689655172413,0.5172413793103449,0.75,6,8,False,1.0,232,0.3879310344827586,0.0418713800244703,0.6120689655172413,0.4224137931034482,0.3879310344827586,3.4482758620689555,0.9963904837345174,2,0.55,0.03,4.0,0.75,0.25,0.3,0.75,0.25,0.15,0.0,0.35,0.05,123.17876910887597,Selection-Conditional Conformal Family Editor
